航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
CZ3436,龙洞堡国际机场 T2,南方航空,宝安国际机场,南方航空,SZX,14:20,14:39,16:00,15:53,到达,1h14m,KWE,SZX,南方航空,深圳,2020-04-01
CZ3667,龙洞堡国际机场 T2,南方航空,宝安国际机场,南方航空,SZX,16:55,16:57,18:45,18:16,到达,1h19m,KWE,SZX,南方航空,深圳,2020-04-01
MF1331,龙洞堡国际机场 T2,厦门航空,宝安国际机场,厦门航空,SZX,16:55,16:57,18:45,18:16,到达,1h19m,KWE,SZX,厦门航空,深圳,2020-04-01
HU7342,龙洞堡国际机场 T2,海南航空,宝安国际机场,海南航空,SZX,18:25,18:23,20:10,19:41,到达,1h18m,KWE,SZX,海南航空,深圳,2020-04-01
CZ6371,龙洞堡国际机场 T2,南方航空,宝安国际机场,南方航空,SZX,19:35,取消,21:15,取消,取消,1h40m,KWE,SZX,南方航空,深圳,2020-04-01
MF1619,龙洞堡国际机场 T2,厦门航空,宝安国际机场,厦门航空,SZX,19:35,取消,21:15,取消,取消,1h40m,KWE,SZX,厦门航空,深圳,2020-04-01
Y87524,龙洞堡国际机场 T2,金鹏航空,宝安国际机场,金鹏航空,SZX,23:15,23:24,01:10+1,00:43+1,到达,1h19m,KWE,SZX,金鹏航空,深圳,2020-04-01
CA3486,苏南硕放国际机场 T2,中国国航,宝安国际机场,中国国航,SZX,07:30,取消,10:15,取消,取消,2h45m,WUX,SZX,中国国航,深圳,2020-04-01
ZH9816,苏南硕放国际机场 T2,深圳航空,宝安国际机场,深圳航空,SZX,07:30,取消,10:15,取消,取消,2h45m,WUX,SZX,深圳航空,深圳,2020-04-01
HO5157,苏南硕放国际机场 T2,吉祥航空,宝安国际机场,吉祥航空,SZX,07:30,取消,10:15,取消,取消,2h45m,WUX,SZX,吉祥航空,深圳,2020-04-01
KY9816,苏南硕放国际机场 T2,昆明航空,宝安国际机场,昆明航空,SZX,07:30,取消,10:15,取消,取消,2h45m,WUX,SZX,昆明航空,深圳,2020-04-01
ZH9818,苏南硕放国际机场 T2,深圳航空,宝安国际机场,深圳航空,SZX,08:20,取消,11:00,取消,取消,2h40m,WUX,SZX,深圳航空,深圳,2020-04-01
KY9818,苏南硕放国际机场 T2,昆明航空,宝安国际机场,昆明航空,SZX,08:20,取消,11:00,取消,取消,2h40m,WUX,SZX,昆明航空,深圳,2020-04-01
HO5159,苏南硕放国际机场 T2,吉祥航空,宝安国际机场,吉祥航空,SZX,08:20,取消,11:00,取消,取消,2h40m,WUX,SZX,吉祥航空,深圳,2020-04-01
CA3488,苏南硕放国际机场 T2,中国国航,宝安国际机场,中国国航,SZX,08:20,取消,11:00,取消,取消,2h40m,WUX,SZX,中国国航,深圳,2020-04-01
KY9802,苏南硕放国际机场 T2,昆明航空,宝安国际机场,昆明航空,SZX,10:15,取消,12:50,取消,取消,2h35m,WUX,SZX,昆明航空,深圳,2020-04-01
HO5143,苏南硕放国际机场 T2,吉祥航空,宝安国际机场,吉祥航空,SZX,10:15,取消,12:50,取消,取消,2h35m,WUX,SZX,吉祥航空,深圳,2020-04-01
CA3588,苏南硕放国际机场 T2,中国国航,宝安国际机场,中国国航,SZX,10:15,取消,12:50,取消,取消,2h35m,WUX,SZX,中国国航,深圳,2020-04-01
ZH9802,苏南硕放国际机场 T2,深圳航空,宝安国际机场,深圳航空,SZX,10:15,取消,12:50,取消,取消,2h35m,WUX,SZX,深圳航空,深圳,2020-04-01
KY9806,苏南硕放国际机场 T2,昆明航空,宝安国际机场,昆明航空,SZX,12:15,12:16,14:55,14:31,到达,2h15m,WUX,SZX,昆明航空,深圳,2020-04-01
CA3592,苏南硕放国际机场 T2,中国国航,宝安国际机场,中国国航,SZX,12:15,12:16,14:55,14:31,到达,2h15m,WUX,SZX,中国国航,深圳,2020-04-01
ZH9806,苏南硕放国际机场 T2,深圳航空,宝安国际机场,深圳航空,SZX,12:15,12:16,14:55,14:31,到达,2h15m,WUX,SZX,深圳航空,深圳,2020-04-01
HO5147,苏南硕放国际机场 T2,吉祥航空,宝安国际机场,吉祥航空,SZX,12:15,12:16,14:55,14:31,到达,2h15m,WUX,SZX,吉祥航空,深圳,2020-04-01
G54397,阿克苏机场 T3,华夏航空,交河机场,华夏航空,TLQ,17:15,17:11,20:00,19:26,到达,2h15m,AKU,TLQ,华夏航空,吐鲁番,2020-04-01
GS7906,江北国际机场 T3,天津航空,滨海国际机场,天津航空,TSN,07:30,取消,09:55,取消,取消,2h25m,CKG,TSN,天津航空,天津,2020-04-01
NS6027,江北国际机场 T3,河北航空,滨海国际机场,河北航空,TSN,08:20,08:18,10:45,10:27,到达,2h9m,CKG,TSN,河北航空,天津,2020-04-01
MF8027,江北国际机场 T3,厦门航空,滨海国际机场,厦门航空,TSN,08:20,08:18,10:45,10:27,到达,2h9m,CKG,TSN,厦门航空,天津,2020-04-01
3U4005,江北国际机场 T3,四川航空,滨海国际机场,四川航空,TSN,08:20,08:18,10:45,10:27,到达,2h9m,CKG,TSN,四川航空,天津,2020-04-01
G58050,江北国际机场 T3,华夏航空,滨海国际机场,华夏航空,TSN,12:10,12:06,14:40,14:14,到达,2h8m,CKG,TSN,华夏航空,天津,2020-04-01
ZH1680,江北国际机场 T3,深圳航空,滨海国际机场,深圳航空,TSN,12:10,12:06,14:40,14:14,到达,2h8m,CKG,TSN,深圳航空,天津,2020-04-01
TV6246,江北国际机场 T3,西藏航空,滨海国际机场,西藏航空,TSN,12:10,12:06,14:40,14:14,到达,2h8m,CKG,TSN,西藏航空,天津,2020-04-01
CA1680,江北国际机场 T3,中国国航,滨海国际机场,中国国航,TSN,12:10,12:06,14:40,14:14,到达,2h8m,CKG,TSN,中国国航,天津,2020-04-01
SC1680,江北国际机场 T3,山东航空,滨海国际机场,山东航空,TSN,12:10,12:06,14:40,14:14,到达,2h8m,CKG,TSN,山东航空,天津,2020-04-01
G54889,江北国际机场 T2,华夏航空,滨海国际机场,华夏航空,TSN,15:15,15:22,19:25,19:01,到达,3h39m,CKG,TSN,华夏航空,天津,2020-04-01
PN6237,江北国际机场 T2,西部航空,滨海国际机场,西部航空,TSN,18:00,18:11,20:35,20:21,到达,2h10m,CKG,TSN,西部航空,天津,2020-04-01
CZ6694,新郑国际机场 T2,南方航空,和田机场,南方航空,HTN,09:10,09:14,14:30,14:24,到达,5h10m,CGO,HTN,南方航空,和田,2020-04-01
MU2210,潮汕机场,东方航空,咸阳国际机场,东方航空,XIY,12:00,取消,15:15,取消,取消,3h15m,SWA,SIA,东方航空,西安,2020-04-01
CA4748,金湾机场,中国国航,美兰国际机场,中国国航,HAK,22:15,22:13,23:35,23:07,到达,0h54m,ZUH,HAK,中国国航,海口,2020-04-01
SC2156,金湾机场,山东航空,美兰国际机场,山东航空,HAK,22:15,22:13,23:35,23:07,到达,0h54m,ZUH,HAK,山东航空,海口,2020-04-01
DZ6319,金湾机场,东海航空,美兰国际机场,东海航空,HAK,23:50,取消,01:00+1,取消,取消,1h10m,ZUH,HAK,东海航空,海口,2020-04-01
SC4742,海浪机场 T1,山东航空,流亭国际机场,山东航空,TAO,11:25,11:15,15:10,14:54,到达,3h39m,MDG,TAO,山东航空,青岛,2020-04-01
CA4742,海浪机场,中国国航,流亭国际机场,中国国航,TAO,11:25,11:15,15:10,14:54,到达,3h39m,MDG,TAO,中国国航,青岛,2020-04-01
G58321,海浪机场,华夏航空,流亭国际机场,华夏航空,TAO,11:25,11:15,15:10,14:54,到达,3h39m,MDG,TAO,华夏航空,青岛,2020-04-01
CA8898,海浪机场,中国国航,流亭国际机场,中国国航,TAO,21:00,20:52,23:20,22:55,到达,2h3m,MDG,TAO,中国国航,青岛,2020-04-01
SC8898,海浪机场,山东航空,流亭国际机场,山东航空,TAO,21:00,20:52,23:20,22:55,到达,2h3m,MDG,TAO,山东航空,青岛,2020-04-01
MU9928,海浪机场,东方航空,流亭国际机场,东方航空,TAO,22:55,22:46,01:15+1,00:50+1,到达,2h4m,MDG,TAO,东方航空,青岛,2020-04-01
HU7826,三峡机场,海南航空,中川机场,海南航空,LHW,17:05,取消,19:25,取消,取消,2h20m,YIH,LHW,海南航空,兰州,2020-04-01
HU7870,宝安国际机场 T3,海南航空,曹家堡机场,海南航空,XNN,06:55,06:56,12:15,12:32,到达,5h36m,SZX,XNN,海南航空,西宁,2020-04-01
MU5483,新桥国际机场 T3,东方航空,江北国际机场,东方航空,CKG,08:20,08:21,10:30,10:10,到达,1h49m,HFE,CKG,东方航空,重庆,2020-04-01
3U8198,新桥国际机场,四川航空,江北国际机场,四川航空,CKG,10:45,取消,12:40,取消,取消,1h55m,HFE,CKG,四川航空,重庆,2020-04-01
EU7024,新桥国际机场,成都航空,江北国际机场,成都航空,CKG,10:45,取消,12:40,取消,取消,1h55m,HFE,CKG,成都航空,重庆,2020-04-01
CZ4918,新桥国际机场,南方航空,江北国际机场,南方航空,CKG,10:45,取消,12:40,取消,取消,1h55m,HFE,CKG,南方航空,重庆,2020-04-01
PN6252,新桥国际机场 T1,西部航空,江北国际机场,西部航空,CKG,12:40,12:43,15:00,14:28,到达,1h45m,HFE,CKG,西部航空,重庆,2020-04-01
G58466,新桥国际机场,华夏航空,江北国际机场,华夏航空,CKG,15:35,15:31,17:45,17:16,到达,1h45m,HFE,CKG,华夏航空,重庆,2020-04-01
TV6781,新桥国际机场,西藏航空,江北国际机场,西藏航空,CKG,15:35,15:31,17:45,17:16,到达,1h45m,HFE,CKG,西藏航空,重庆,2020-04-01
SC8879,新桥国际机场 T2,山东航空,江北国际机场,山东航空,CKG,15:35,15:31,17:45,17:16,到达,1h45m,HFE,CKG,山东航空,重庆,2020-04-01
CA8879,新桥国际机场,中国国航,江北国际机场,中国国航,CKG,15:35,15:31,17:45,17:16,到达,1h45m,HFE,CKG,中国国航,重庆,2020-04-01
PN6248,新桥国际机场,西部航空,江北国际机场,西部航空,CKG,16:05,取消,18:30,取消,取消,2h25m,HFE,CKG,西部航空,重庆,2020-04-01
CZ4914,新桥国际机场,南方航空,江北国际机场,南方航空,CKG,19:50,19:46,22:00,21:32,到达,1h46m,HFE,CKG,南方航空,重庆,2020-04-01
3U8168,新桥国际机场 T1,四川航空,江北国际机场,四川航空,CKG,19:50,19:46,22:00,21:32,到达,1h46m,HFE,CKG,四川航空,重庆,2020-04-01
3U4620,潮汕机场,四川航空,黄花国际机场,四川航空,CSX,12:40,取消,14:15,取消,取消,1h35m,SWA,CSX,四川航空,长沙,2020-04-01
G58390,潮汕机场,华夏航空,黄花国际机场,华夏航空,CSX,12:40,取消,14:15,取消,取消,1h35m,SWA,CSX,华夏航空,长沙,2020-04-01
SC4092,潮汕机场,山东航空,黄花国际机场,山东航空,CSX,12:40,取消,14:15,取消,取消,1h35m,SWA,CSX,山东航空,长沙,2020-04-01
TV6774,潮汕机场,西藏航空,黄花国际机场,西藏航空,CSX,12:40,取消,14:15,取消,取消,1h35m,SWA,CSX,西藏航空,长沙,2020-04-01
CA4092,潮汕机场,中国国航,黄花国际机场,中国国航,CSX,12:40,取消,14:15,取消,取消,1h35m,SWA,CSX,中国国航,长沙,2020-04-01
OQ2354,潮汕机场,重庆航空,黄花国际机场,重庆航空,CSX,12:50,12:57,14:25,14:20,到达,1h23m,SWA,CSX,重庆航空,长沙,2020-04-01
CZ2854,潮汕机场 T2,南方航空,黄花国际机场,南方航空,CSX,12:50,12:57,14:25,14:20,到达,1h23m,SWA,CSX,南方航空,长沙,2020-04-01
NS3322,潮汕机场,河北航空,黄花国际机场,河北航空,CSX,13:15,取消,14:50,取消,取消,1h35m,SWA,CSX,河北航空,长沙,2020-04-01
MF7078,潮汕机场,厦门航空,黄花国际机场,厦门航空,CSX,13:15,取消,14:50,取消,取消,1h35m,SWA,CSX,厦门航空,长沙,2020-04-01
CZ8817,潮汕机场,南方航空,黄花国际机场,南方航空,CSX,15:10,取消,16:45,取消,取消,1h35m,SWA,CSX,南方航空,长沙,2020-04-01
CZ8819,潮汕机场,南方航空,黄花国际机场,南方航空,CSX,20:20,取消,22:00,取消,取消,1h40m,SWA,CSX,南方航空,长沙,2020-04-01
MU2966,黄花国际机场 T2,东方航空,苏南硕放国际机场,东方航空,WUX,23:35,取消,01:25+1,取消,取消,1h50m,CSX,WUX,东方航空,无锡,2020-04-01
CA1878,湛江机场 T2,中国国航,首都国际机场,中国国航,PEK,17:50,17:47,21:35,20:52,到达,3h5m,ZHA,BJS,中国国航,北京,2020-04-01
ZH1878,湛江机场,深圳航空,首都国际机场,深圳航空,PEK,17:50,17:47,21:35,20:52,到达,3h5m,ZHA,BJS,深圳航空,北京,2020-04-01
JD5704,中川机场 T1,首都航空,吴圩国际机场,首都航空,NNG,12:25,12:57,15:10,15:20,到达,2h23m,LHW,NNG,首都航空,南宁,2020-04-01
GT1038,昌北国际机场 T2,桂林航空,观音机场,桂林航空,XUZ,21:40,21:38,23:10,22:41,到达,1h3m,KHN,XUZ,桂林航空,徐州,2020-04-01
HU7259,凤凰国际机场 T1,海南航空,萧山国际机场,海南航空,HGH,08:55,08:53,11:45,11:10,到达,2h17m,SYX,HGH,海南航空,杭州,2020-04-01
HO1815,凤凰国际机场 T1,吉祥航空,萧山国际机场,吉祥航空,HGH,12:40,12:37,15:40,14:51,到达,2h14m,SYX,HGH,吉祥航空,杭州,2020-04-01
MU4881,凤凰国际机场 T1,东方航空,萧山国际机场,东方航空,HGH,12:40,12:37,15:40,14:51,到达,2h14m,SYX,HGH,东方航空,杭州,2020-04-01
HU7637,凤凰国际机场 T1,海南航空,萧山国际机场,海南航空,HGH,14:25,14:16,17:15,16:28,到达,2h12m,SYX,HGH,海南航空,杭州,2020-04-01
CZ6900,凤凰国际机场 T1,南方航空,萧山国际机场,南方航空,HGH,15:00,15:03,17:40,17:20,到达,2h17m,SYX,HGH,南方航空,杭州,2020-04-01
MF1675,凤凰国际机场 T1,厦门航空,萧山国际机场,厦门航空,HGH,15:00,15:03,17:40,17:20,到达,2h17m,SYX,HGH,厦门航空,杭州,2020-04-01
CZ6484,凤凰国际机场 T1,南方航空,萧山国际机场,南方航空,HGH,16:05,取消,19:05,取消,取消,3h0m,SYX,HGH,南方航空,杭州,2020-04-01
MF1635,凤凰国际机场 T1,厦门航空,萧山国际机场,厦门航空,HGH,16:05,取消,19:05,取消,取消,3h0m,SYX,HGH,厦门航空,杭州,2020-04-01
MU4423,凤凰国际机场 T1,东方航空,萧山国际机场,东方航空,HGH,21:25,取消,00:10+1,取消,取消,2h45m,SYX,HGH,东方航空,杭州,2020-04-01
NS8322,凤凰国际机场 T1,河北航空,萧山国际机场,河北航空,HGH,21:25,取消,00:10+1,取消,取消,2h45m,SYX,HGH,河北航空,杭州,2020-04-01
3U4054,凤凰国际机场 T1,四川航空,萧山国际机场,四川航空,HGH,21:25,取消,00:10+1,取消,取消,2h45m,SYX,HGH,四川航空,杭州,2020-04-01
MF8322,凤凰国际机场 T1,厦门航空,萧山国际机场,厦门航空,HGH,21:25,取消,00:10+1,取消,取消,2h45m,SYX,HGH,厦门航空,杭州,2020-04-01
CZ5122,凤凰国际机场 T1,南方航空,萧山国际机场,南方航空,HGH,21:25,取消,00:10+1,取消,取消,2h45m,SYX,HGH,南方航空,杭州,2020-04-01
JD5163,凤凰国际机场 T2,首都航空,萧山国际机场,首都航空,HGH,21:55,取消,00:35+1,取消,取消,2h40m,SYX,HGH,首都航空,杭州,2020-04-01
MU2296,桃仙国际机场 T3,东方航空,银川河东国际机场,东方航空,INC,17:05,取消,20:15,取消,取消,3h10m,SHE,INC,东方航空,银川,2020-04-01
HU7133,周水子国际机场,海南航空,武宿国际机场,海南航空,TYN,07:45,取消,09:40,取消,取消,1h55m,DLC,TYN,海南航空,太原,2020-04-01
CZ8247,周水子国际机场,南方航空,武宿国际机场,南方航空,TYN,16:25,取消,18:10,取消,取消,1h45m,DLC,TYN,南方航空,太原,2020-04-01
G52901,周水子国际机场,华夏航空,武宿国际机场,华夏航空,TYN,20:50,取消,22:40,取消,取消,1h50m,DLC,TYN,华夏航空,太原,2020-04-01
CA1744,克拉玛依机场 T2,中国国航,萧山国际机场,中国国航,HGH,15:00,15:23,22:20,21:49,到达,6h26m,KRY,HGH,中国国航,杭州,2020-04-01
TV6250,克拉玛依机场,西藏航空,萧山国际机场,西藏航空,HGH,15:00,15:23,22:20,21:49,到达,6h26m,KRY,HGH,西藏航空,杭州,2020-04-01
ZH1744,克拉玛依机场,深圳航空,萧山国际机场,深圳航空,HGH,15:00,15:23,22:20,21:49,到达,6h26m,KRY,HGH,深圳航空,杭州,2020-04-01
GS7675,咸阳国际机场 T2,天津航空,黄金机场,天津航空,KOW,06:45,取消,09:10,取消,取消,2h25m,SIA,KOW,天津航空,赣州,2020-04-01
HU7239,美兰国际机场 T1,海南航空,武宿国际机场,海南航空,TYN,07:30,07:28,14:20,13:49,到达,6h21m,HAK,TYN,海南航空,太原,2020-04-01
HU448,美兰国际机场 T1,海南航空,武宿国际机场,海南航空,TYN,08:05,取消,11:15,取消,取消,3h10m,HAK,TYN,海南航空,太原,2020-04-01
AQ1163,美兰国际机场 T1,九元航空,武宿国际机场,九元航空,TYN,09:30,09:36,14:25,14:17,到达,4h41m,HAK,TYN,九元航空,太原,2020-04-01
CZ8275,美兰国际机场 T1,南方航空,武宿国际机场,南方航空,TYN,10:55,取消,14:10,取消,取消,3h15m,HAK,TYN,南方航空,太原,2020-04-01
EU7021,美兰国际机场 T1,成都航空,武宿国际机场,成都航空,TYN,12:00,取消,15:10,取消,取消,3h10m,HAK,TYN,成都航空,太原,2020-04-01
MU3937,美兰国际机场 T1,东方航空,武宿国际机场,东方航空,TYN,12:00,取消,15:10,取消,取消,3h10m,HAK,TYN,东方航空,太原,2020-04-01
3U8181,美兰国际机场 T1,四川航空,武宿国际机场,四川航空,TYN,12:00,取消,15:10,取消,取消,3h10m,HAK,TYN,四川航空,太原,2020-04-01
G58611,美兰国际机场 T1,华夏航空,武宿国际机场,华夏航空,TYN,12:00,取消,15:10,取消,取消,3h10m,HAK,TYN,华夏航空,太原,2020-04-01
ZH5414,美兰国际机场 T1,深圳航空,武宿国际机场,深圳航空,TYN,12:35,取消,17:20,取消,取消,4h45m,HAK,TYN,深圳航空,太原,2020-04-01
KY3014,美兰国际机场 T1,昆明航空,武宿国际机场,昆明航空,TYN,12:35,取消,17:20,取消,取消,4h45m,HAK,TYN,昆明航空,太原,2020-04-01
CA5772,美兰国际机场 T1,中国国航,武宿国际机场,中国国航,TYN,12:35,取消,17:20,取消,取消,4h45m,HAK,TYN,中国国航,太原,2020-04-01
HU7049,美兰国际机场 T1,海南航空,武宿国际机场,海南航空,TYN,14:50,取消,18:05,取消,取消,3h15m,HAK,TYN,海南航空,太原,2020-04-01
MU2278,美兰国际机场 T1,东方航空,武宿国际机场,东方航空,TYN,22:05,取消,01:10+1,取消,取消,3h5m,HAK,TYN,东方航空,太原,2020-04-01
GY7189,江北国际机场 T3,多彩航空,茅台机场,多彩航空,WMT,14:45,取消,15:35,取消,取消,0h50m,CKG,ZYI,多彩航空,遵义,2020-04-01
ZH1256,新桥国际机场,深圳航空,首都国际机场,深圳航空,PEK,09:30,取消,11:25,取消,取消,1h55m,HFE,BJS,深圳航空,北京,2020-04-01
CA1256,新桥国际机场,中国国航,首都国际机场,中国国航,PEK,09:30,取消,11:25,取消,取消,1h55m,HFE,BJS,中国国航,北京,2020-04-01
SC1256,新桥国际机场,山东航空,首都国际机场,山东航空,PEK,09:30,取消,11:25,取消,取消,1h55m,HFE,BJS,山东航空,北京,2020-04-01
MU5169,新桥国际机场 T1,东方航空,首都国际机场,东方航空,PEK,13:15,13:15,15:05,14:51,到达,1h36m,HFE,BJS,东方航空,北京,2020-04-01
ZH1844,新桥国际机场,深圳航空,首都国际机场,深圳航空,PEK,17:20,取消,19:15,取消,取消,1h55m,HFE,BJS,深圳航空,北京,2020-04-01
CA1844,新桥国际机场,中国国航,首都国际机场,中国国航,PEK,17:20,取消,19:15,取消,取消,1h55m,HFE,BJS,中国国航,北京,2020-04-01
MU3465,地窝堡国际机场 T3,东方航空,阿勒泰机场,东方航空,AAT,08:20,08:30,09:45,09:26,到达,0h56m,URC,AAT,东方航空,阿勒泰,2020-04-01
CZ6841,地窝堡国际机场 T3,南方航空,阿勒泰机场,南方航空,AAT,08:20,08:30,09:45,09:26,到达,0h56m,URC,AAT,南方航空,阿勒泰,2020-04-01
GS7555,地窝堡国际机场 T2,天津航空,阿勒泰机场,天津航空,AAT,10:40,取消,12:00,取消,取消,1h20m,URC,AAT,天津航空,阿勒泰,2020-04-01
GS7557,地窝堡国际机场 T2,天津航空,阿勒泰机场,天津航空,AAT,16:10,16:24,17:30,17:21,到达,0h57m,URC,AAT,天津航空,阿勒泰,2020-04-01
G58235,阿克苏机场,华夏航空,双流国际机场,华夏航空,CTU,11:30,11:20,15:50,14:50,到达,3h30m,AKU,CTU,华夏航空,成都,2020-04-01
CA4244,阿克苏机场 T3,中国国航,双流国际机场,中国国航,CTU,11:30,11:20,15:50,14:50,到达,3h30m,AKU,CTU,中国国航,成都,2020-04-01
ZH4244,阿克苏机场,深圳航空,双流国际机场,深圳航空,CTU,11:30,11:20,15:50,14:50,到达,3h30m,AKU,CTU,深圳航空,成都,2020-04-01
MU5379,龙湾国际机场 T2,东方航空,白莲机场,东方航空,LZH,11:20,11:14,13:50,13:32,到达,2h18m,WNZ,LZH,东方航空,柳州,2020-04-01
GX7894,金湾机场,北部湾航空,吴圩国际机场,北部湾航空,NNG,21:00,取消,22:30,取消,取消,1h30m,ZUH,NNG,北部湾航空,南宁,2020-04-01
MU5466,昌北国际机场 T2,东方航空,浦东国际机场,东方航空,PVG,07:00,06:56,08:45,08:06,到达,1h10m,KHN,SHA,东方航空,上海,2020-04-01
CZ9259,昌北国际机场 T2,南方航空,浦东国际机场,南方航空,PVG,07:00,06:56,08:45,08:06,到达,1h10m,KHN,SHA,南方航空,上海,2020-04-01
QF4266,昌北国际机场 T2,澳洲航空,浦东国际机场,澳洲航空,PVG,07:00,06:56,08:45,08:06,到达,1h10m,KHN,SHA,澳洲航空,上海,2020-04-01
FM9246,昌北国际机场 T2,上海航空,虹桥国际机场,上海航空,SHA,10:15,取消,11:50,取消,取消,1h35m,KHN,SHA,上海航空,上海,2020-04-01
MU9246,昌北国际机场 T2,东方航空,虹桥国际机场,东方航空,SHA,10:15,取消,11:50,取消,取消,1h35m,KHN,SHA,东方航空,上海,2020-04-01
HO3778,昌北国际机场 T2,吉祥航空,虹桥国际机场,吉祥航空,SHA,16:30,取消,17:55,取消,取消,1h25m,KHN,SHA,吉祥航空,上海,2020-04-01
CZ9257,昌北国际机场 T2,南方航空,虹桥国际机场,南方航空,SHA,16:30,取消,17:55,取消,取消,1h25m,KHN,SHA,南方航空,上海,2020-04-01
MU5560,昌北国际机场 T2,东方航空,虹桥国际机场,东方航空,SHA,16:30,取消,17:55,取消,取消,1h25m,KHN,SHA,东方航空,上海,2020-04-01
QF4056,昌北国际机场 T2,澳洲航空,浦东国际机场,澳洲航空,PVG,19:20,取消,21:00,取消,取消,1h40m,KHN,SHA,澳洲航空,上海,2020-04-01
MU5532,昌北国际机场 T2,东方航空,浦东国际机场,东方航空,PVG,19:20,取消,21:00,取消,取消,1h40m,KHN,SHA,东方航空,上海,2020-04-01
HO1906,新郑国际机场 T2,吉祥航空,平潭机场,吉祥航空,HUZ,11:15,12:16,13:35,14:32,到达,2h16m,CGO,HUZ,吉祥航空,惠州,2020-04-01
EU7140,新郑国际机场 T2,成都航空,平潭机场,成都航空,HUZ,11:15,12:16,13:35,14:32,到达,2h16m,CGO,HUZ,成都航空,惠州,2020-04-01
MU4928,新郑国际机场 T2,东方航空,平潭机场,东方航空,HUZ,11:15,12:16,13:35,14:32,到达,2h16m,CGO,HUZ,东方航空,惠州,2020-04-01
MU3277,白云国际机场 T2,东方航空,武宿国际机场,东方航空,TYN,07:55,取消,10:40,取消,取消,2h45m,CAN,TYN,东方航空,太原,2020-04-01
MF1353,白云国际机场 T2,厦门航空,武宿国际机场,厦门航空,TYN,07:55,取消,10:40,取消,取消,2h45m,CAN,TYN,厦门航空,太原,2020-04-01
CZ3701,白云国际机场 T2,南方航空,武宿国际机场,南方航空,TYN,07:55,取消,10:40,取消,取消,2h45m,CAN,TYN,南方航空,太原,2020-04-01
MF1251,白云国际机场 T2,厦门航空,武宿国际机场,厦门航空,TYN,10:05,10:13,12:50,12:31,到达,2h18m,CAN,TYN,厦门航空,太原,2020-04-01
MU3275,白云国际机场 T2,东方航空,武宿国际机场,东方航空,TYN,10:05,10:13,12:50,12:31,到达,2h18m,CAN,TYN,东方航空,太原,2020-04-01
CZ3529,白云国际机场 T2,南方航空,武宿国际机场,南方航空,TYN,10:05,10:13,12:50,12:31,到达,2h18m,CAN,TYN,南方航空,太原,2020-04-01
HU7309,白云国际机场 T1,海南航空,武宿国际机场,海南航空,TYN,11:10,11:14,13:50,13:38,到达,2h24m,CAN,TYN,海南航空,太原,2020-04-01
CZ9221,白云国际机场 T1,南方航空,武宿国际机场,南方航空,TYN,11:45,11:48,14:40,14:14,到达,2h26m,CAN,TYN,南方航空,太原,2020-04-01
MU5252,白云国际机场 T1,东方航空,武宿国际机场,东方航空,TYN,11:45,11:48,14:40,14:14,到达,2h26m,CAN,TYN,东方航空,太原,2020-04-01
G58551,白云国际机场 T1,华夏航空,武宿国际机场,华夏航空,TYN,11:45,11:48,14:40,14:14,到达,2h26m,CAN,TYN,华夏航空,太原,2020-04-01
MF1064,白云国际机场 T2,厦门航空,武宿国际机场,厦门航空,TYN,15:15,15:26,18:00,17:45,到达,2h19m,CAN,TYN,厦门航空,太原,2020-04-01
CZ3175,白云国际机场 T2,南方航空,武宿国际机场,南方航空,TYN,15:15,15:26,18:00,17:45,到达,2h19m,CAN,TYN,南方航空,太原,2020-04-01
CZ3703,白云国际机场 T2,南方航空,武宿国际机场,南方航空,TYN,17:10,取消,19:55,取消,取消,2h45m,CAN,TYN,南方航空,太原,2020-04-01
MU9085,黄花国际机场 T2,东方航空,西江机场,东方航空,WUZ,11:40,取消,13:20,取消,取消,1h40m,CSX,WUZ,东方航空,梧州,2020-04-01
FM9085,黄花国际机场 T2,上海航空,西江机场,上海航空,WUZ,11:40,取消,13:20,取消,取消,1h40m,CSX,WUZ,上海航空,梧州,2020-04-01
NS8422,龙洞堡国际机场 T2,河北航空,高崎国际机场,河北航空,XMN,10:55,11:06,13:00,12:41,到达,1h35m,KWE,XMN,河北航空,厦门,2020-04-01
MF8422,龙洞堡国际机场 T2,厦门航空,高崎国际机场,厦门航空,XMN,10:55,11:06,13:00,12:41,到达,1h35m,KWE,XMN,厦门航空,厦门,2020-04-01
CZ5188,龙洞堡国际机场 T2,南方航空,高崎国际机场,南方航空,XMN,10:55,11:06,13:00,12:41,到达,1h35m,KWE,XMN,南方航空,厦门,2020-04-01
CZ5192,龙洞堡国际机场 T2,南方航空,高崎国际机场,南方航空,XMN,17:00,16:59,19:00,18:36,到达,1h37m,KWE,XMN,南方航空,厦门,2020-04-01
MF8426,龙洞堡国际机场 T2,厦门航空,高崎国际机场,厦门航空,XMN,17:00,16:59,19:00,18:36,到达,1h37m,KWE,XMN,厦门航空,厦门,2020-04-01
NS8426,龙洞堡国际机场 T2,河北航空,高崎国际机场,河北航空,XMN,17:00,16:59,19:00,18:36,到达,1h37m,KWE,XMN,河北航空,厦门,2020-04-01
ZH4565,龙洞堡国际机场 T2,深圳航空,高崎国际机场,深圳航空,XMN,18:30,18:42,20:35,20:13,到达,1h31m,KWE,XMN,深圳航空,厦门,2020-04-01
