航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
SC8724,山东航空,周水子国际机场,龙洞堡国际机场,DLC,KWE,16:35,取消,21:40,取消,取消,5h5m,DLC,KWE,大连,贵阳,2020-04-04
3U8199,四川航空,咸阳国际机场,嘎洒国际机场,XIY,JHG,07:25,取消,12:05,取消,取消,4h40m,SIA,JHG,西安,西双版纳,2020-04-04
MU3939,东方航空,咸阳国际机场,嘎洒国际机场,XIY,JHG,07:25,取消,12:05,取消,取消,4h40m,SIA,JHG,西安,西双版纳,2020-04-04
8L9640,祥鹏航空,咸阳国际机场,嘎洒国际机场,XIY,JHG,21:20,取消,00:05+1,取消,取消,2h45m,SIA,JHG,西安,西双版纳,2020-04-04
3U8822,四川航空,曹家堡机场,江北国际机场,XNN,CKG,14:00,取消,15:50,取消,取消,1h50m,XNN,CKG,西宁,重庆,2020-04-04
CZ9618,南方航空,曹家堡机场,江北国际机场,XNN,CKG,14:00,取消,15:50,取消,取消,1h50m,XNN,CKG,西宁,重庆,2020-04-04
MF5084,厦门航空,曹家堡机场,江北国际机场,XNN,CKG,14:00,取消,15:50,取消,取消,1h50m,XNN,CKG,西宁,重庆,2020-04-04
MF8226,厦门航空,曹家堡机场,江北国际机场,XNN,CKG,18:20,取消,20:20,取消,取消,2h0m,XNN,CKG,西宁,重庆,2020-04-04
3U4032,四川航空,曹家堡机场,江北国际机场,XNN,CKG,18:20,取消,20:20,取消,取消,2h0m,XNN,CKG,西宁,重庆,2020-04-04
CZ5092,南方航空,曹家堡机场,江北国际机场,XNN,CKG,18:20,取消,20:20,取消,取消,2h0m,XNN,CKG,西宁,重庆,2020-04-04
NS8226,河北航空,曹家堡机场,江北国际机场,XNN,CKG,18:20,取消,20:20,取消,取消,2h0m,XNN,CKG,西宁,重庆,2020-04-04
FM9430,上海航空,长水国际机场,南岳机场,KMG,HNY,17:10,17:20,18:50,19:00,到达,1h40m,KMG,HNY,昆明,衡阳,2020-04-04
JD5164,首都航空,萧山国际机场,凤凰国际机场,HGH,SYX,08:05,取消,11:15,取消,取消,3h10m,HGH,SYX,杭州,三亚,2020-04-04
HU7638,海南航空,萧山国际机场,凤凰国际机场,HGH,SYX,10:10,10:10,13:20,12:51,到达,2h41m,HGH,SYX,杭州,三亚,2020-04-04
MF1634,厦门航空,萧山国际机场,凤凰国际机场,HGH,SYX,12:05,取消,15:05,取消,取消,3h0m,HGH,SYX,杭州,三亚,2020-04-04
CZ6483,南方航空,萧山国际机场,凤凰国际机场,HGH,SYX,12:05,取消,15:05,取消,取消,3h0m,HGH,SYX,杭州,三亚,2020-04-04
HU7260,海南航空,萧山国际机场,凤凰国际机场,HGH,SYX,13:00,12:55,16:00,15:34,到达,2h39m,HGH,SYX,杭州,三亚,2020-04-04
MF8321,厦门航空,萧山国际机场,凤凰国际机场,HGH,SYX,17:20,17:23,20:25,20:03,到达,2h40m,HGH,SYX,杭州,三亚,2020-04-04
3U4053,四川航空,萧山国际机场,凤凰国际机场,HGH,SYX,17:20,17:23,20:25,20:03,到达,2h40m,HGH,SYX,杭州,三亚,2020-04-04
MU4422,东方航空,萧山国际机场,凤凰国际机场,HGH,SYX,17:20,17:23,20:25,20:03,到达,2h40m,HGH,SYX,杭州,三亚,2020-04-04
NS8321,河北航空,萧山国际机场,凤凰国际机场,HGH,SYX,17:20,17:23,20:25,20:03,到达,2h40m,HGH,SYX,杭州,三亚,2020-04-04
CZ5121,南方航空,萧山国际机场,凤凰国际机场,HGH,SYX,17:20,17:23,20:25,20:03,到达,2h40m,HGH,SYX,杭州,三亚,2020-04-04
HO1816,吉祥航空,萧山国际机场,凤凰国际机场,HGH,SYX,21:00,21:05,00:10+1,23:47,到达,2h42m,HGH,SYX,杭州,三亚,2020-04-04
MU4882,东方航空,萧山国际机场,凤凰国际机场,HGH,SYX,21:00,21:05,00:10+1,23:47,到达,2h42m,HGH,SYX,杭州,三亚,2020-04-04
CA4636,中国国航,凤凰国际机场,流亭国际机场,SYX,TAO,14:10,14:17,19:55,19:09,到达,4h52m,SYX,TAO,三亚,青岛,2020-04-04
SC4636,山东航空,凤凰国际机场,流亭国际机场,SYX,TAO,14:10,14:17,19:55,19:09,到达,4h52m,SYX,TAO,三亚,青岛,2020-04-04
G58392,华夏航空,凤凰国际机场,流亭国际机场,SYX,TAO,14:10,14:17,19:55,19:09,到达,4h52m,SYX,TAO,三亚,青岛,2020-04-04
MU4900,东方航空,凤凰国际机场,流亭国际机场,SYX,TAO,16:30,取消,21:55,取消,取消,5h25m,SYX,TAO,三亚,青岛,2020-04-04
HO1854,吉祥航空,凤凰国际机场,流亭国际机场,SYX,TAO,16:30,取消,21:55,取消,取消,5h25m,SYX,TAO,三亚,青岛,2020-04-04
GS7814,天津航空,两江国际机场,滨海国际机场,KWL,TSN,13:35,取消,17:55,取消,取消,4h20m,KWL,TSN,桂林,天津,2020-04-04
BK2918,奥凯航空,两江国际机场,滨海国际机场,KWL,TSN,19:55,取消,22:35,取消,取消,2h40m,KWL,TSN,桂林,天津,2020-04-04
SC4572,山东航空,金湾机场,江北国际机场,ZUH,CKG,14:05,14:02,16:30,15:57,到达,1h55m,ZUH,CKG,珠海,重庆,2020-04-04
CA4572,中国国航,金湾机场,江北国际机场,ZUH,CKG,14:05,14:02,16:30,15:57,到达,1h55m,ZUH,CKG,珠海,重庆,2020-04-04
ZH4572,深圳航空,金湾机场,江北国际机场,ZUH,CKG,14:05,14:02,16:30,15:57,到达,1h55m,ZUH,CKG,珠海,重庆,2020-04-04
PN6264,西部航空,金湾机场,江北国际机场,ZUH,CKG,17:55,17:52,20:15,19:50,到达,1h58m,ZUH,CKG,珠海,重庆,2020-04-04
CA4990,中国国航,金湾机场,江北国际机场,ZUH,CKG,20:35,取消,22:55,取消,取消,2h20m,ZUH,CKG,珠海,重庆,2020-04-04
TV6826,西藏航空,金湾机场,江北国际机场,ZUH,CKG,20:35,取消,22:55,取消,取消,2h20m,ZUH,CKG,珠海,重庆,2020-04-04
G58395,华夏航空,金湾机场,江北国际机场,ZUH,CKG,20:35,取消,22:55,取消,取消,2h20m,ZUH,CKG,珠海,重庆,2020-04-04
SC4990,山东航空,金湾机场,江北国际机场,ZUH,CKG,20:35,取消,22:55,取消,取消,2h20m,ZUH,CKG,珠海,重庆,2020-04-04
3U4664,四川航空,金湾机场,江北国际机场,ZUH,CKG,20:35,取消,22:55,取消,取消,2h20m,ZUH,CKG,珠海,重庆,2020-04-04
ZH4560,深圳航空,金湾机场,江北国际机场,ZUH,CKG,20:35,取消,23:00,取消,取消,2h25m,ZUH,CKG,珠海,重庆,2020-04-04
CA4560,中国国航,金湾机场,江北国际机场,ZUH,CKG,20:35,取消,23:00,取消,取消,2h25m,ZUH,CKG,珠海,重庆,2020-04-04
SC4560,山东航空,金湾机场,江北国际机场,ZUH,CKG,20:35,取消,23:00,取消,取消,2h25m,ZUH,CKG,珠海,重庆,2020-04-04
G58110,华夏航空,金湾机场,江北国际机场,ZUH,CKG,20:35,取消,23:00,取消,取消,2h25m,ZUH,CKG,珠海,重庆,2020-04-04
9C8712,春秋航空,姜营机场,高崎国际机场,NNY,XMN,18:05,17:53,20:05,19:31,到达,1h38m,NNY,XMN,南阳,厦门,2020-04-04
CZ6756,南方航空,浪头机场,浦东国际机场,DDG,PVG,17:40,取消,19:45,取消,取消,2h5m,DDG,SHA,丹东,上海,2020-04-04
ZH4238,深圳航空,湛江机场,双流国际机场,ZHA,CTU,22:15,22:05,00:25+1,00:00+1,到达,1h55m,ZHA,CTU,湛江,成都,2020-04-04
CA4238,中国国航,湛江机场,双流国际机场,ZHA,CTU,22:15,22:05,00:25+1,00:00+1,到达,1h55m,ZHA,CTU,湛江,成都,2020-04-04
TV6332,西藏航空,湛江机场,双流国际机场,ZHA,CTU,22:15,22:05,00:25+1,00:00+1,到达,1h55m,ZHA,CTU,湛江,成都,2020-04-04
SC8932,山东航空,龙洞堡国际机场,武宿国际机场,KWE,TYN,14:35,14:31,16:55,16:33,到达,2h2m,KWE,TYN,贵阳,太原,2020-04-04
CA8932,中国国航,龙洞堡国际机场,武宿国际机场,KWE,TYN,14:35,14:31,16:55,16:33,到达,2h2m,KWE,TYN,贵阳,太原,2020-04-04
ZH4818,深圳航空,龙洞堡国际机场,武宿国际机场,KWE,TYN,14:35,14:31,16:55,16:33,到达,2h2m,KWE,TYN,贵阳,太原,2020-04-04
G54943,华夏航空,双流国际机场,龙洞堡国际机场,CTU,KWE,07:15,取消,08:30,取消,取消,1h15m,CTU,KWE,成都,贵阳,2020-04-04
CA5871,中国国航,双流国际机场,龙洞堡国际机场,CTU,KWE,07:15,取消,08:30,取消,取消,1h15m,CTU,KWE,成都,贵阳,2020-04-04
3U2063,四川航空,双流国际机场,龙洞堡国际机场,CTU,KWE,07:15,取消,08:30,取消,取消,1h15m,CTU,KWE,成都,贵阳,2020-04-04
SC3617,山东航空,双流国际机场,龙洞堡国际机场,CTU,KWE,07:15,取消,08:30,取消,取消,1h15m,CTU,KWE,成都,贵阳,2020-04-04
G58092,华夏航空,双流国际机场,龙洞堡国际机场,CTU,KWE,14:30,14:30,16:00,15:29,到达,0h59m,CTU,KWE,成都,贵阳,2020-04-04
TV6421,西藏航空,双流国际机场,龙洞堡国际机场,CTU,KWE,14:30,14:30,16:00,15:29,到达,0h59m,CTU,KWE,成都,贵阳,2020-04-04
CA4435,中国国航,双流国际机场,龙洞堡国际机场,CTU,KWE,14:30,14:30,16:00,15:29,到达,0h59m,CTU,KWE,成都,贵阳,2020-04-04
ZH4435,深圳航空,双流国际机场,龙洞堡国际机场,CTU,KWE,14:30,14:30,16:00,15:29,到达,0h59m,CTU,KWE,成都,贵阳,2020-04-04
SC4435,山东航空,双流国际机场,龙洞堡国际机场,CTU,KWE,14:30,14:30,16:00,15:29,到达,0h59m,CTU,KWE,成都,贵阳,2020-04-04
GY7184,多彩航空,双流国际机场,龙洞堡国际机场,CTU,KWE,16:30,16:30,00:00+1,17:29,到达,0h59m,CTU,KWE,成都,贵阳,2020-04-04
ZH3031,深圳航空,蓬莱国际机场,宝安国际机场,YNT,SZX,15:55,取消,19:35,取消,取消,3h40m,YNT,SZX,烟台,深圳,2020-04-04
SC4845,山东航空,蓬莱国际机场,宝安国际机场,YNT,SZX,15:55,取消,19:35,取消,取消,3h40m,YNT,SZX,烟台,深圳,2020-04-04
CA4845,中国国航,蓬莱国际机场,宝安国际机场,YNT,SZX,15:55,取消,19:35,取消,取消,3h40m,YNT,SZX,烟台,深圳,2020-04-04
ZH8702,深圳航空,蓬莱国际机场,宝安国际机场,YNT,SZX,18:05,取消,23:50,取消,取消,5h45m,YNT,SZX,烟台,深圳,2020-04-04
CA3640,中国国航,蓬莱国际机场,宝安国际机场,YNT,SZX,18:05,取消,23:50,取消,取消,5h45m,YNT,SZX,烟台,深圳,2020-04-04
SC9010,山东航空,蓬莱国际机场,宝安国际机场,YNT,SZX,18:05,取消,23:50,取消,取消,5h45m,YNT,SZX,烟台,深圳,2020-04-04
KY8702,昆明航空,蓬莱国际机场,宝安国际机场,YNT,SZX,18:05,取消,23:50,取消,取消,5h45m,YNT,SZX,烟台,深圳,2020-04-04
Y87528,金鹏航空,蓬莱国际机场,宝安国际机场,YNT,SZX,18:40,18:39,00:10+1,23:15,到达,4h36m,YNT,SZX,烟台,深圳,2020-04-04
A67147,红土航空,苏南硕放国际机场,龙嘉国际机场,WUX,CGQ,12:55,取消,15:30,取消,取消,2h35m,WUX,CGQ,无锡,长春,2020-04-04
DZ6217,东海航空,苏南硕放国际机场,龙嘉国际机场,WUX,CGQ,13:30,取消,16:20,取消,取消,2h50m,WUX,CGQ,无锡,长春,2020-04-04
CZ8568,南方航空,银川河东国际机场,天河国际机场,INC,WUH,14:10,取消,16:30,取消,取消,2h20m,INC,WUH,银川,武汉,2020-04-04
FU6639,福州航空,太平国际机场,新舟机场,HRB,ZYI,07:55,07:45,12:30,11:49,到达,4h4m,HRB,ZYI,哈尔滨,遵义,2020-04-04
MF8021,厦门航空,太平国际机场,茅台机场,HRB,WMT,10:00,10:19,17:00,17:00,到达,6h41m,HRB,ZYI,哈尔滨,遵义,2020-04-04
NS6021,河北航空,太平国际机场,茅台机场,HRB,WMT,10:00,10:19,17:00,17:00,到达,6h41m,HRB,ZYI,哈尔滨,遵义,2020-04-04
3U4001,四川航空,太平国际机场,茅台机场,HRB,WMT,10:00,10:19,17:00,17:00,到达,6h41m,HRB,ZYI,哈尔滨,遵义,2020-04-04
CZ5001,南方航空,太平国际机场,茅台机场,HRB,WMT,10:00,10:19,17:00,17:00,到达,6h41m,HRB,ZYI,哈尔滨,遵义,2020-04-04
3U2533,四川航空,井冈山机场,高崎国际机场,JGS,XMN,10:40,10:45,11:55,11:35,到达,0h50m,JGS,XMN,井冈山,厦门,2020-04-04
HO3486,吉祥航空,井冈山机场,高崎国际机场,JGS,XMN,10:40,10:45,11:55,11:35,到达,0h50m,JGS,XMN,井冈山,厦门,2020-04-04
EU2735,成都航空,井冈山机场,高崎国际机场,JGS,XMN,10:40,10:45,11:55,11:35,到达,0h50m,JGS,XMN,井冈山,厦门,2020-04-04
CZ6677,南方航空,地窝堡国际机场,且末机场,URC,IQM,16:00,15:50,18:35,18:14,到达,2h24m,URC,IQM,乌鲁木齐,且末,2020-04-04
3U1068,四川航空,贡嘎国际机场,白云国际机场,LXA,CAN,15:30,15:20,21:00,20:27,到达,5h7m,LXA,CAN,拉萨,广州,2020-04-04
CZ3464,南方航空,贡嘎国际机场,白云国际机场,LXA,CAN,15:30,15:20,21:00,20:27,到达,5h7m,LXA,CAN,拉萨,广州,2020-04-04
CZ6634,南方航空,博乐机场,天河国际机场,BPL,WUH,16:50,取消,23:10,取消,取消,6h20m,BPL,WUH,博乐,武汉,2020-04-04
G52729,华夏航空,江北国际机场,景德镇机场,CKG,JDZ,08:05,08:09,09:35,09:41,到达,1h32m,CKG,JDZ,重庆,景德镇,2020-04-04
HX146,香港航空,长乐国际机场,香港国际机场,FOC,HKG,08:05,取消,09:50,取消,取消,1h45m,FOC,HKG,福州,香港,2020-04-04
KA661,国泰港龙航空,长乐国际机场,香港国际机场,FOC,HKG,11:30,取消,13:25,取消,取消,1h55m,FOC,HKG,福州,香港,2020-04-04
CX5661,国泰航空,长乐国际机场,香港国际机场,FOC,HKG,11:30,取消,13:25,取消,取消,1h55m,FOC,HKG,福州,香港,2020-04-04
CX5663,国泰航空,长乐国际机场,香港国际机场,FOC,HKG,20:45,取消,22:35,取消,取消,1h50m,FOC,HKG,福州,香港,2020-04-04
KA663,国泰港龙航空,长乐国际机场,香港国际机场,FOC,HKG,20:45,取消,22:35,取消,取消,1h50m,FOC,HKG,福州,香港,2020-04-04
9C6102,春秋航空,龙洞堡国际机场,盘龙机场,KWE,GYS,19:55,取消,21:20,取消,取消,1h25m,KWE,GYS,贵阳,广元,2020-04-04
9C6133,春秋航空,中川机场,新桥国际机场,LHW,HFE,07:25,07:27,09:35,09:27,到达,2h0m,LHW,HFE,兰州,合肥,2020-04-04
MU2476,东方航空,路桥机场,白云国际机场,HYN,CAN,13:25,13:18,15:45,15:06,到达,1h48m,HYN,CAN,台州,广州,2020-04-04
CZ8830,南方航空,路桥机场,白云国际机场,HYN,CAN,21:15,取消,23:40,取消,取消,2h25m,HYN,CAN,台州,广州,2020-04-04
DZ6285,东海航空,兴东国际机场,中川机场,NTG,LHW,11:30,取消,16:35,取消,取消,5h5m,NTG,LHW,南通,兰州,2020-04-04
MF5071,厦门航空,萧山国际机场,贡嘎国际机场,HGH,LXA,08:05,08:36,14:35,14:24,到达,5h48m,HGH,LXA,杭州,拉萨,2020-04-04
3U8775,四川航空,萧山国际机场,贡嘎国际机场,HGH,LXA,08:05,08:36,14:35,14:24,到达,5h48m,HGH,LXA,杭州,拉萨,2020-04-04
CZ3629,南方航空,黄花国际机场,曹家堡机场,CSX,XNN,09:15,09:14,12:00,11:37,到达,2h23m,CSX,XNN,长沙,西宁,2020-04-04
CZ3129,南方航空,黄花国际机场,曹家堡机场,CSX,XNN,10:40,取消,13:25,取消,取消,2h45m,CSX,XNN,长沙,西宁,2020-04-04
3U8509,四川航空,江北国际机场,新郑国际机场,CKG,CGO,06:35,取消,08:20,取消,取消,1h45m,CKG,CGO,重庆,郑州,2020-04-04
CZ4951,南方航空,江北国际机场,新郑国际机场,CKG,CGO,06:35,取消,08:20,取消,取消,1h45m,CKG,CGO,重庆,郑州,2020-04-04
EU7041,成都航空,江北国际机场,新郑国际机场,CKG,CGO,06:35,取消,08:20,取消,取消,1h45m,CKG,CGO,重庆,郑州,2020-04-04
CA4573,中国国航,江北国际机场,新郑国际机场,CKG,CGO,08:15,08:11,10:10,09:30,到达,1h19m,CKG,CGO,重庆,郑州,2020-04-04
SC4573,山东航空,江北国际机场,新郑国际机场,CKG,CGO,08:15,08:11,10:10,09:30,到达,1h19m,CKG,CGO,重庆,郑州,2020-04-04
G58117,华夏航空,江北国际机场,新郑国际机场,CKG,CGO,08:15,08:11,10:10,09:30,到达,1h19m,CKG,CGO,重庆,郑州,2020-04-04
ZH4573,深圳航空,江北国际机场,新郑国际机场,CKG,CGO,08:15,08:11,10:10,09:30,到达,1h19m,CKG,CGO,重庆,郑州,2020-04-04
PN6273,西部航空,江北国际机场,新郑国际机场,CKG,CGO,08:15,08:12,10:00,09:34,到达,1h22m,CKG,CGO,重庆,郑州,2020-04-04
PN6343,西部航空,江北国际机场,新郑国际机场,CKG,CGO,09:30,09:28,15:15,14:53,到达,5h25m,CKG,CGO,重庆,郑州,2020-04-04
DZ6345,东海航空,江北国际机场,新郑国际机场,CKG,CGO,15:15,取消,17:00,取消,取消,1h45m,CKG,CGO,重庆,郑州,2020-04-04
CZ3476,南方航空,江北国际机场,新郑国际机场,CKG,CGO,18:55,取消,20:40,取消,取消,1h45m,CKG,CGO,重庆,郑州,2020-04-04
3U1076,四川航空,江北国际机场,新郑国际机场,CKG,CGO,22:45,取消,00:30+1,取消,取消,1h45m,CKG,CGO,重庆,郑州,2020-04-04
CZ3480,南方航空,江北国际机场,新郑国际机场,CKG,CGO,22:45,取消,00:30+1,取消,取消,1h45m,CKG,CGO,重庆,郑州,2020-04-04
SC8423,山东航空,衢州机场,长水国际机场,JUZ,KMG,21:20,取消,00:25+1,取消,取消,3h5m,JUZ,KMG,衢州,昆明,2020-04-04
CA8423,中国国航,衢州机场,长水国际机场,JUZ,KMG,21:20,取消,00:25+1,取消,取消,3h5m,JUZ,KMG,衢州,昆明,2020-04-04
CZ3314,南方航空,茅台机场,白云国际机场,WMT,CAN,15:10,15:13,17:05,16:39,到达,1h26m,ZYI,CAN,遵义,广州,2020-04-04
MF1132,厦门航空,茅台机场,白云国际机场,WMT,CAN,15:10,15:13,17:05,16:39,到达,1h26m,ZYI,CAN,遵义,广州,2020-04-04
MU5644,东方航空,乌兰浩特机场,虹桥国际机场,HLH,SHA,18:00,17:55,23:10,22:35,到达,4h40m,HLH,SHA,乌兰浩特,上海,2020-04-04
MU3957,东方航空,观音机场,周水子国际机场,XUZ,DLC,09:40,取消,11:05,取消,取消,1h25m,XUZ,DLC,徐州,大连,2020-04-04
3U8377,四川航空,观音机场,周水子国际机场,XUZ,DLC,09:40,取消,11:05,取消,取消,1h25m,XUZ,DLC,徐州,大连,2020-04-04
MU4049,东方航空,观音机场,周水子国际机场,XUZ,DLC,17:20,取消,18:45,取消,取消,1h25m,XUZ,DLC,徐州,大连,2020-04-04
3U8813,四川航空,观音机场,周水子国际机场,XUZ,DLC,17:20,取消,18:45,取消,取消,1h25m,XUZ,DLC,徐州,大连,2020-04-04
AQ1045,九元航空,苏南硕放国际机场,周水子国际机场,WUX,DLC,09:45,取消,11:30,取消,取消,1h45m,WUX,DLC,无锡,大连,2020-04-04
MU2934,东方航空,苏南硕放国际机场,周水子国际机场,WUX,DLC,17:30,取消,19:15,取消,取消,1h45m,WUX,DLC,无锡,大连,2020-04-04
CZ6741,南方航空,潮汕机场,龙嘉国际机场,SWA,CGQ,13:00,13:09,18:15,17:54,到达,4h45m,SWA,CGQ,揭阳,长春,2020-04-04
KY9335,昆明航空,金湾机场,关公机场,ZUH,YCU,12:35,取消,15:10,取消,取消,2h35m,ZUH,YCU,珠海,运城,2020-04-04
CA3779,中国国航,金湾机场,关公机场,ZUH,YCU,12:35,取消,15:10,取消,取消,2h35m,ZUH,YCU,珠海,运城,2020-04-04
ZH8335,深圳航空,金湾机场,关公机场,ZUH,YCU,12:35,取消,15:10,取消,取消,2h35m,ZUH,YCU,珠海,运城,2020-04-04
MU204,东方航空,香港国际机场,咸阳国际机场,HKG,XIY,14:35,取消,17:50,取消,取消,3h15m,HKG,SIA,香港,西安,2020-04-04
MF9032,厦门航空,香港国际机场,咸阳国际机场,HKG,XIY,14:35,取消,17:50,取消,取消,3h15m,HKG,SIA,香港,西安,2020-04-04
GX7858,北部湾航空,桃花源机场,美兰国际机场,CGD,HAK,22:05,21:58,00:15+1,23:34,到达,1h36m,CGD,HAK,常德,海口,2020-04-04
JD5513,首都航空,明月山机场,凤凰国际机场,YIC,SYX,10:20,取消,12:35,取消,取消,2h15m,YIC,SYX,宜春,三亚,2020-04-04
ZH1220,深圳航空,银川河东国际机场,首都国际机场,INC,PEK,17:00,取消,19:05,取消,取消,2h5m,INC,BJS,银川,北京,2020-04-04
CA1220,中国国航,银川河东国际机场,首都国际机场,INC,PEK,17:00,取消,19:05,取消,取消,2h5m,INC,BJS,银川,北京,2020-04-04
MF7116,厦门航空,银川河东国际机场,大兴国际机场,INC,PKX,18:45,18:37,20:40,19:56,到达,1h19m,INC,BJS,银川,北京,2020-04-04
CZ9920,南方航空,银川河东国际机场,大兴国际机场,INC,PKX,18:45,18:37,20:40,19:56,到达,1h19m,INC,BJS,银川,北京,2020-04-04
NS8016,河北航空,银川河东国际机场,大兴国际机场,INC,PKX,18:45,18:37,20:40,19:56,到达,1h19m,INC,BJS,银川,北京,2020-04-04
8L9581,祥鹏航空,江北国际机场,观音机场,CKG,XUZ,10:20,10:19,12:30,12:12,到达,1h53m,CKG,XUZ,重庆,徐州,2020-04-04
GT1076,桂林航空,江北国际机场,观音机场,CKG,XUZ,16:45,16:33,18:55,18:22,到达,1h49m,CKG,XUZ,重庆,徐州,2020-04-04
ZH9630,深圳航空,周水子国际机场,衢州机场,DLC,JUZ,17:50,取消,20:40,取消,取消,2h50m,DLC,JUZ,大连,衢州,2020-04-04
KY9630,昆明航空,周水子国际机场,衢州机场,DLC,JUZ,17:50,取消,20:40,取消,取消,2h50m,DLC,JUZ,大连,衢州,2020-04-04
CA3690,中国国航,周水子国际机场,衢州机场,DLC,JUZ,17:50,取消,20:40,取消,取消,2h50m,DLC,JUZ,大连,衢州,2020-04-04
HO3373,吉祥航空,周水子国际机场,衢州机场,DLC,JUZ,17:50,取消,20:40,取消,取消,2h50m,DLC,JUZ,大连,衢州,2020-04-04
DR6530,瑞丽航空,白塔国际机场,长水国际机场,HET,KMG,13:15,13:08,18:05,17:34,到达,4h26m,HET,KMG,呼和浩特,昆明,2020-04-04
AQ1064,九元航空,中川机场,昌北国际机场,LHW,KHN,12:10,取消,14:20,取消,取消,2h10m,LHW,KHN,兰州,南昌,2020-04-04
MU2325,东方航空,中川机场,昌北国际机场,LHW,KHN,12:45,12:45,14:55,14:53,到达,2h8m,LHW,KHN,兰州,南昌,2020-04-04
9C8650,春秋航空,中川机场,昌北国际机场,LHW,KHN,14:30,14:39,16:50,16:45,到达,2h6m,LHW,KHN,兰州,南昌,2020-04-04
A67142,红土航空,中川机场,昌北国际机场,LHW,KHN,16:30,取消,18:55,取消,取消,2h25m,LHW,KHN,兰州,南昌,2020-04-04
GJ8885,长龙航空,刘集机场,双流国际机场,XFN,CTU,09:20,09:10,11:20,10:41,到达,1h31m,XFN,CTU,襄阳,成都,2020-04-04
TV6905,西藏航空,刘集机场,双流国际机场,XFN,CTU,09:20,09:10,11:20,10:41,到达,1h31m,XFN,CTU,襄阳,成都,2020-04-04
HO3307,吉祥航空,关公机场,禄口国际机场,YCU,NKG,08:20,取消,10:15,取消,取消,1h55m,YCU,NKG,运城,南京,2020-04-04
CA3386,中国国航,关公机场,禄口国际机场,YCU,NKG,08:20,取消,10:15,取消,取消,1h55m,YCU,NKG,运城,南京,2020-04-04
KY9598,昆明航空,关公机场,禄口国际机场,YCU,NKG,08:20,取消,10:15,取消,取消,1h55m,YCU,NKG,运城,南京,2020-04-04
ZH9598,深圳航空,关公机场,禄口国际机场,YCU,NKG,08:20,取消,10:15,取消,取消,1h55m,YCU,NKG,运城,南京,2020-04-04
NS8190,河北航空,关公机场,禄口国际机场,YCU,NKG,13:15,13:04,15:10,14:31,到达,1h27m,YCU,NKG,运城,南京,2020-04-04
MU4130,东方航空,关公机场,禄口国际机场,YCU,NKG,13:15,13:04,15:10,14:31,到达,1h27m,YCU,NKG,运城,南京,2020-04-04
MF8190,厦门航空,关公机场,禄口国际机场,YCU,NKG,13:15,13:04,15:10,14:31,到达,1h27m,YCU,NKG,运城,南京,2020-04-04
CZ3258,南方航空,观音机场,白云国际机场,XUZ,CAN,19:55,19:50,22:30,21:53,到达,2h3m,XUZ,CAN,徐州,广州,2020-04-04
GT1016,桂林航空,长乐国际机场,观音机场,FOC,XUZ,22:35,22:18,00:35+1,23:55,到达,1h37m,FOC,XUZ,福州,徐州,2020-04-04
9C8679,春秋航空,白云国际机场,正定国际机场,CAN,SJW,06:20,取消,09:10,取消,取消,2h50m,CAN,SJW,广州,石家庄,2020-04-04
CZ3131,南方航空,白云国际机场,正定国际机场,CAN,SJW,07:00,07:04,09:45,09:27,到达,2h23m,CAN,SJW,广州,石家庄,2020-04-04
MF1029,厦门航空,白云国际机场,正定国际机场,CAN,SJW,07:00,07:04,09:45,09:27,到达,2h23m,CAN,SJW,广州,石家庄,2020-04-04
NS3131,河北航空,白云国际机场,正定国际机场,CAN,SJW,07:00,07:04,09:45,09:27,到达,2h23m,CAN,SJW,广州,石家庄,2020-04-04
9C8900,春秋航空,白云国际机场,正定国际机场,CAN,SJW,11:15,11:22,14:05,13:44,到达,2h22m,CAN,SJW,广州,石家庄,2020-04-04
NS3204,河北航空,白云国际机场,正定国际机场,CAN,SJW,12:10,12:13,15:00,14:41,到达,2h28m,CAN,SJW,广州,石家庄,2020-04-04
CZ9902,南方航空,白云国际机场,正定国际机场,CAN,SJW,12:10,12:13,15:00,14:41,到达,2h28m,CAN,SJW,广州,石家庄,2020-04-04
MF7004,厦门航空,白云国际机场,正定国际机场,CAN,SJW,12:10,12:13,15:00,14:41,到达,2h28m,CAN,SJW,广州,石家庄,2020-04-04
CZ6540,南方航空,白云国际机场,正定国际机场,CAN,SJW,17:35,取消,20:20,取消,取消,2h45m,CAN,SJW,广州,石家庄,2020-04-04
MU1040,东方航空,龙湾国际机场,双流国际机场,WNZ,CTU,10:40,取消,14:00,取消,取消,3h20m,WNZ,CTU,温州,成都,2020-04-04
3U8932,四川航空,龙湾国际机场,双流国际机场,WNZ,CTU,10:40,取消,14:00,取消,取消,3h20m,WNZ,CTU,温州,成都,2020-04-04
CA4060,中国国航,龙湾国际机场,双流国际机场,WNZ,CTU,10:55,10:54,14:05,13:43,到达,2h49m,WNZ,CTU,温州,成都,2020-04-04
ZH4060,深圳航空,龙湾国际机场,双流国际机场,WNZ,CTU,10:55,10:54,14:05,13:43,到达,2h49m,WNZ,CTU,温州,成都,2020-04-04
TV6263,西藏航空,龙湾国际机场,双流国际机场,WNZ,CTU,11:45,取消,14:50,取消,取消,3h5m,WNZ,CTU,温州,成都,2020-04-04
