航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
3U2040,四川航空,衢州机场,江北国际机场,JUZ,CKG,20:35,取消,23:10,取消,取消,2h35m,JUZ,CKG,重庆,衢州,2020-03-30
G52786,华夏航空,衢州机场,江北国际机场,JUZ,CKG,20:35,取消,23:10,取消,取消,2h35m,JUZ,CKG,重庆,衢州,2020-03-30
GX8855,北部湾航空,吴圩国际机场,明港机场,NNG,XAI,11:10,取消,13:25,取消,取消,2h15m,NNG,XAI,信阳,南宁,2020-03-30
MU2892,东方航空,白塔埠机场,禄口国际机场,LYG,NKG,16:40,16:21,17:40,17:01,到达,0h40m,LYG,NKG,南京,连云港,2020-03-30
CZ3429,南方航空,白云国际机场,高坪机场,CAN,NAO,15:50,15:59,18:20,17:53,到达,1h54m,CAN,NAO,南充,广州,2020-03-30
MU3147,东方航空,白云国际机场,高坪机场,CAN,NAO,15:50,15:59,18:20,17:53,到达,1h54m,CAN,NAO,南充,广州,2020-03-30
MU3640,东方航空,长治机场,大兴国际机场,CIH,PKX,19:35,取消,20:55,取消,取消,1h20m,CIH,BJS,北京,长治,2020-03-30
KN2928,中国联合航空,长治机场,大兴国际机场,CIH,PKX,19:35,取消,20:55,取消,取消,1h20m,CIH,BJS,北京,长治,2020-03-30
ZH1400,深圳航空,长治机场,首都国际机场,CIH,PEK,23:40,取消,00:55+1,取消,取消,1h15m,CIH,BJS,北京,长治,2020-03-30
CA1400,中国国航,长治机场,首都国际机场,CIH,PEK,23:40,取消,00:55+1,取消,取消,1h15m,CIH,BJS,北京,长治,2020-03-30
HU7485,海南航空,萧山国际机场,遥墙国际机场,HGH,TNA,18:25,取消,20:25,取消,取消,2h0m,HGH,TNA,济南,杭州,2020-03-30
JD5763,首都航空,美兰国际机场,临沂启阳机场,HAK,LYI,07:00,取消,11:20,取消,取消,4h20m,HAK,LYI,临沂,海口,2020-03-30
ZH9684,深圳航空,周水子国际机场,兴东国际机场,DLC,NTG,16:30,取消,18:35,取消,取消,2h5m,DLC,NTG,南通,大连,2020-03-30
HO5123,吉祥航空,周水子国际机场,兴东国际机场,DLC,NTG,16:30,取消,18:35,取消,取消,2h5m,DLC,NTG,南通,大连,2020-03-30
KY9684,昆明航空,周水子国际机场,兴东国际机场,DLC,NTG,16:30,取消,18:35,取消,取消,2h5m,DLC,NTG,南通,大连,2020-03-30
CA3784,中国国航,周水子国际机场,兴东国际机场,DLC,NTG,16:30,取消,18:35,取消,取消,2h5m,DLC,NTG,南通,大连,2020-03-30
CZ3637,南方航空,黄金机场,奔牛机场,KOW,CZX,15:40,15:33,17:15,16:58,到达,1h25m,KOW,CZX,常州,赣州,2020-03-30
9C8798,春秋航空,湛江机场,昌北国际机场,ZHA,KHN,12:45,12:36,14:40,14:15,到达,1h39m,ZHA,KHN,南昌,湛江,2020-03-30
MU5175,东方航空,湛江机场,昌北国际机场,ZHA,KHN,16:30,取消,18:20,取消,取消,1h50m,ZHA,KHN,南昌,湛江,2020-03-30
CA3447,中国国航,宝安国际机场,正定国际机场,SZX,SJW,07:20,07:24,10:15,09:57,到达,2h33m,SZX,SJW,石家庄,深圳,2020-03-30
ZH9137,深圳航空,宝安国际机场,正定国际机场,SZX,SJW,07:20,07:24,10:15,09:57,到达,2h33m,SZX,SJW,石家庄,深圳,2020-03-30
KY9137,昆明航空,宝安国际机场,正定国际机场,SZX,SJW,07:20,07:24,10:15,09:57,到达,2h33m,SZX,SJW,石家庄,深圳,2020-03-30
NS3268,河北航空,宝安国际机场,正定国际机场,SZX,SJW,11:55,12:00,14:45,14:39,到达,2h39m,SZX,SJW,石家庄,深圳,2020-03-30
MF7048,厦门航空,宝安国际机场,正定国际机场,SZX,SJW,11:55,12:00,14:45,14:39,到达,2h39m,SZX,SJW,石家庄,深圳,2020-03-30
CZ9904,南方航空,宝安国际机场,正定国际机场,SZX,SJW,11:55,12:00,14:45,14:39,到达,2h39m,SZX,SJW,石家庄,深圳,2020-03-30
9C8906,春秋航空,宝安国际机场,正定国际机场,SZX,SJW,14:40,取消,17:35,取消,取消,2h55m,SZX,SJW,石家庄,深圳,2020-03-30
G58487,华夏航空,黄花国际机场,流亭国际机场,CSX,TAO,10:10,10:08,12:30,12:17,到达,2h9m,CSX,TAO,青岛,长沙,2020-03-30
CA4644,中国国航,黄花国际机场,流亭国际机场,CSX,TAO,10:10,10:08,12:30,12:17,到达,2h9m,CSX,TAO,青岛,长沙,2020-03-30
SC4644,山东航空,黄花国际机场,流亭国际机场,CSX,TAO,10:10,10:08,12:30,12:17,到达,2h9m,CSX,TAO,青岛,长沙,2020-03-30
G58479,华夏航空,黄花国际机场,流亭国际机场,CSX,TAO,11:45,取消,14:15,取消,取消,2h30m,CSX,TAO,青岛,长沙,2020-03-30
SC8738,山东航空,黄花国际机场,流亭国际机场,CSX,TAO,11:45,取消,14:15,取消,取消,2h30m,CSX,TAO,青岛,长沙,2020-03-30
CA8738,中国国航,黄花国际机场,流亭国际机场,CSX,TAO,11:45,取消,14:15,取消,取消,2h30m,CSX,TAO,青岛,长沙,2020-03-30
CZ3937,南方航空,黄花国际机场,流亭国际机场,CSX,TAO,11:50,取消,14:20,取消,取消,2h30m,CSX,TAO,青岛,长沙,2020-03-30
MU3385,东方航空,黄花国际机场,流亭国际机场,CSX,TAO,11:50,取消,14:20,取消,取消,2h30m,CSX,TAO,青岛,长沙,2020-03-30
NS8310,河北航空,黄花国际机场,流亭国际机场,CSX,TAO,19:55,19:57,22:20,21:55,到达,1h58m,CSX,TAO,青岛,长沙,2020-03-30
CZ5867,南方航空,黄花国际机场,流亭国际机场,CSX,TAO,19:55,19:57,22:20,21:55,到达,1h58m,CSX,TAO,青岛,长沙,2020-03-30
MF8310,厦门航空,黄花国际机场,流亭国际机场,CSX,TAO,19:55,19:57,22:20,21:55,到达,1h58m,CSX,TAO,青岛,长沙,2020-03-30
QW9776,青岛航空,黄花国际机场,流亭国际机场,CSX,TAO,20:35,20:35,23:10,22:27,到达,1h52m,CSX,TAO,青岛,长沙,2020-03-30
JD5394,首都航空,银川河东国际机场,吴圩国际机场,INC,NNG,18:55,18:57,21:55,21:35,到达,2h38m,INC,NNG,南宁,银川,2020-03-30
CZ3774,南方航空,桃花源机场,金湾机场,CGD,ZUH,10:55,10:41,12:35,12:07,到达,1h26m,CGD,ZUH,珠海,常德,2020-03-30
MU9984,东方航空,潮汕机场,三峡机场,SWA,YIH,13:35,取消,15:45,取消,取消,2h10m,SWA,YIH,宜昌,揭阳,2020-03-30
MU9664,东方航空,潮汕机场,三峡机场,SWA,YIH,19:35,19:37,21:30,21:30,到达,1h53m,SWA,YIH,宜昌,揭阳,2020-03-30
MF8281,厦门航空,黄花国际机场,中川机场,CSX,LHW,10:05,10:11,12:35,12:19,到达,2h8m,CSX,LHW,兰州,长沙,2020-03-30
NS8281,河北航空,黄花国际机场,中川机场,CSX,LHW,10:05,10:11,12:35,12:19,到达,2h8m,CSX,LHW,兰州,长沙,2020-03-30
MU2400,东方航空,黄花国际机场,中川机场,CSX,LHW,17:10,17:10,19:40,19:26,到达,2h16m,CSX,LHW,兰州,长沙,2020-03-30
MU2798,东方航空,湛江机场,禄口国际机场,ZHA,NKG,20:25,取消,22:45,取消,取消,2h20m,ZHA,NKG,南京,湛江,2020-03-30
UQ2513,乌鲁木齐航空,南郊机场,美兰国际机场,MIG,HAK,13:45,13:35,16:20,15:33,到达,1h58m,MIG,HAK,海口,绵阳,2020-03-30
HU7032,海南航空,桃仙国际机场,潍坊机场,SHE,WEF,11:50,取消,13:30,取消,取消,1h40m,SHE,WEF,潍坊,沈阳,2020-03-30
GX8986,北部湾航空,桃仙国际机场,潍坊机场,SHE,WEF,19:00,取消,20:35,取消,取消,1h35m,SHE,WEF,潍坊,沈阳,2020-03-30
CZ2718,南方航空,南洋机场,江北国际机场,YNZ,CKG,20:50,取消,23:35,取消,取消,2h45m,YNZ,CKG,重庆,盐城,2020-03-30
3U4307,四川航空,白云国际机场,五粮液机场,CAN,YBP,18:50,取消,21:05,取消,取消,2h15m,CAN,YBP,宜宾,广州,2020-03-30
ZH9449,深圳航空,白云国际机场,五粮液机场,CAN,YBP,18:50,取消,21:05,取消,取消,2h15m,CAN,YBP,宜宾,广州,2020-03-30
CA3749,中国国航,白云国际机场,五粮液机场,CAN,YBP,18:50,取消,21:05,取消,取消,2h15m,CAN,YBP,宜宾,广州,2020-03-30
TV6545,西藏航空,白云国际机场,五粮液机场,CAN,YBP,18:50,取消,21:05,取消,取消,2h15m,CAN,YBP,宜宾,广州,2020-03-30
KY9449,昆明航空,白云国际机场,五粮液机场,CAN,YBP,18:50,取消,21:05,取消,取消,2h15m,CAN,YBP,宜宾,广州,2020-03-30
CZ6224,南方航空,福成机场,咸阳国际机场,BHY,XIY,17:10,17:06,19:45,19:19,到达,2h13m,BHY,SIA,西安,北海,2020-03-30
EU7040,成都航空,福成机场,咸阳国际机场,BHY,XIY,22:00,取消,00:40+1,取消,取消,2h40m,BHY,SIA,西安,北海,2020-03-30
3U8474,四川航空,福成机场,咸阳国际机场,BHY,XIY,22:00,取消,00:40+1,取消,取消,2h40m,BHY,SIA,西安,北海,2020-03-30
ZH4038,深圳航空,和田机场,双流国际机场,HTN,CTU,11:55,11:46,16:20,15:32,到达,3h46m,HTN,CTU,成都,和田,2020-03-30
CA4038,中国国航,和田机场,双流国际机场,HTN,CTU,11:55,11:46,16:20,15:32,到达,3h46m,HTN,CTU,成都,和田,2020-03-30
MU747,东方航空,长水国际机场,浦东国际机场,KMG,PVG,07:45,取消,11:00,取消,取消,3h15m,KMG,SHA,上海,昆明,2020-03-30
ZH3101,深圳航空,长水国际机场,浦东国际机场,KMG,PVG,07:55,取消,11:00,取消,取消,3h5m,KMG,SHA,上海,昆明,2020-03-30
KY8201,昆明航空,长水国际机场,浦东国际机场,KMG,PVG,07:55,取消,11:00,取消,取消,3h5m,KMG,SHA,上海,昆明,2020-03-30
MU5801,东方航空,长水国际机场,虹桥国际机场,KMG,SHA,08:00,08:00,11:00,10:19,到达,2h19m,KMG,SHA,上海,昆明,2020-03-30
MU5803,东方航空,长水国际机场,虹桥国际机场,KMG,SHA,09:00,取消,11:55,取消,取消,2h55m,KMG,SHA,上海,昆明,2020-03-30
MF3095,厦门航空,长水国际机场,虹桥国际机场,KMG,SHA,09:00,取消,11:55,取消,取消,2h55m,KMG,SHA,上海,昆明,2020-03-30
MU5775,东方航空,长水国际机场,浦东国际机场,KMG,PVG,10:05,10:29,14:45,14:18,到达,3h49m,KMG,SHA,上海,昆明,2020-03-30
MF3097,厦门航空,长水国际机场,虹桥国际机场,KMG,SHA,12:00,取消,15:15,取消,取消,3h15m,KMG,SHA,上海,昆明,2020-03-30
MU5807,东方航空,长水国际机场,虹桥国际机场,KMG,SHA,12:00,取消,15:15,取消,取消,3h15m,KMG,SHA,上海,昆明,2020-03-30
HO3910,吉祥航空,长水国际机场,虹桥国际机场,KMG,SHA,12:00,取消,15:15,取消,取消,3h15m,KMG,SHA,上海,昆明,2020-03-30
CZ3678,南方航空,长水国际机场,浦东国际机场,KMG,PVG,12:20,12:34,15:20,14:54,到达,2h20m,KMG,SHA,上海,昆明,2020-03-30
MU3226,东方航空,长水国际机场,浦东国际机场,KMG,PVG,12:20,12:34,15:20,14:54,到达,2h20m,KMG,SHA,上海,昆明,2020-03-30
ZH5132,深圳航空,长水国际机场,虹桥国际机场,KMG,SHA,12:50,12:58,16:00,15:24,到达,2h26m,KMG,SHA,上海,昆明,2020-03-30
EU7114,成都航空,长水国际机场,虹桥国际机场,KMG,SHA,12:50,12:58,16:00,15:24,到达,2h26m,KMG,SHA,上海,昆明,2020-03-30
CA3216,中国国航,长水国际机场,虹桥国际机场,KMG,SHA,12:50,12:58,16:00,15:24,到达,2h26m,KMG,SHA,上海,昆明,2020-03-30
HO1122,吉祥航空,长水国际机场,虹桥国际机场,KMG,SHA,12:50,12:58,16:00,15:24,到达,2h26m,KMG,SHA,上海,昆明,2020-03-30
MU3957,东方航空,双流国际机场,观音机场,CTU,XUZ,06:35,06:48,08:55,08:39,到达,1h51m,CTU,XUZ,徐州,成都,2020-03-30
3U8377,四川航空,双流国际机场,观音机场,CTU,XUZ,06:35,06:48,08:55,08:39,到达,1h51m,CTU,XUZ,徐州,成都,2020-03-30
3U8813,四川航空,双流国际机场,观音机场,CTU,XUZ,14:25,14:25,16:35,16:19,到达,1h54m,CTU,XUZ,徐州,成都,2020-03-30
MU4049,东方航空,双流国际机场,观音机场,CTU,XUZ,14:25,14:25,16:35,16:19,到达,1h54m,CTU,XUZ,徐州,成都,2020-03-30
CZ6538,南方航空,双流国际机场,观音机场,CTU,XUZ,18:25,18:20,20:40,20:16,到达,1h56m,CTU,XUZ,徐州,成都,2020-03-30
CZ8578,南方航空,海浪机场,桃仙国际机场,MDG,SHE,18:30,18:31,20:05,19:28,到达,0h57m,MDG,SHE,沈阳,牡丹江,2020-03-30
9C8691,春秋航空,桃仙国际机场,邯郸机场,SHE,HDG,14:20,14:11,16:30,15:56,到达,1h45m,SHE,HDG,邯郸,沈阳,2020-03-30
KN5905,中国联合航空,大兴国际机场,白塔埠机场,PKX,LYG,10:00,取消,11:40,取消,取消,1h40m,BJS,LYG,连云港,北京,2020-03-30
MU3703,东方航空,大兴国际机场,白塔埠机场,PKX,LYG,10:00,取消,11:40,取消,取消,1h40m,BJS,LYG,连云港,北京,2020-03-30
ZH4537,深圳航空,双流国际机场,义乌机场,CTU,YIW,17:20,17:19,19:50,19:26,到达,2h7m,CTU,YIW,义乌,成都,2020-03-30
TV6457,西藏航空,双流国际机场,义乌机场,CTU,YIW,17:20,17:19,19:50,19:26,到达,2h7m,CTU,YIW,义乌,成都,2020-03-30
CA4537,中国国航,双流国际机场,义乌机场,CTU,YIW,17:20,17:19,19:50,19:26,到达,2h7m,CTU,YIW,义乌,成都,2020-03-30
MU2969,东方航空,奔牛机场,周水子国际机场,CZX,DLC,13:35,取消,15:20,取消,取消,1h45m,CZX,DLC,大连,常州,2020-03-30
CZ3979,南方航空,奔牛机场,周水子国际机场,CZX,DLC,16:45,取消,18:25,取消,取消,1h40m,CZX,DLC,大连,常州,2020-03-30
NS8282,河北航空,中川机场,黄花国际机场,LHW,CSX,13:35,13:38,15:45,15:32,到达,1h54m,LHW,CSX,长沙,兰州,2020-03-30
MF8282,厦门航空,中川机场,黄花国际机场,LHW,CSX,13:35,13:38,15:45,15:32,到达,1h54m,LHW,CSX,长沙,兰州,2020-03-30
MU2399,东方航空,中川机场,黄花国际机场,LHW,CSX,13:50,13:49,16:10,15:54,到达,2h5m,LHW,CSX,长沙,兰州,2020-03-30
KY9307,昆明航空,桃仙国际机场,刘集机场,SHE,XFN,16:30,取消,19:40,取消,取消,3h10m,SHE,XFN,襄阳,沈阳,2020-03-30
ZH8307,深圳航空,桃仙国际机场,刘集机场,SHE,XFN,16:30,取消,19:40,取消,取消,3h10m,SHE,XFN,襄阳,沈阳,2020-03-30
CA3895,中国国航,桃仙国际机场,刘集机场,SHE,XFN,16:30,取消,19:40,取消,取消,3h10m,SHE,XFN,襄阳,沈阳,2020-03-30
G52727,华夏航空,飞雄机场,遥墙国际机场,BFJ,TNA,10:50,10:55,13:05,13:01,到达,2h6m,BFJ,TNA,济南,毕节,2020-03-30
FM9176,上海航空,龙湾国际机场,龙嘉国际机场,WNZ,CGQ,17:55,17:55,21:15,20:59,到达,3h4m,WNZ,CGQ,长春,温州,2020-03-30
MU9176,东方航空,龙湾国际机场,龙嘉国际机场,WNZ,CGQ,17:55,17:55,21:15,20:59,到达,3h4m,WNZ,CGQ,长春,温州,2020-03-30
HU7467,海南航空,潍坊机场,龙嘉国际机场,WEF,CGQ,09:15,取消,10:55,取消,取消,1h40m,WEF,CGQ,长春,潍坊,2020-03-30
TV9876,西藏航空,昌北国际机场,南郊机场,KHN,MIG,17:10,取消,19:25,取消,取消,2h15m,KHN,MIG,绵阳,南昌,2020-03-30
SC6054,山东航空,昌北国际机场,南郊机场,KHN,MIG,17:10,取消,19:25,取消,取消,2h15m,KHN,MIG,绵阳,南昌,2020-03-30
ZH3956,深圳航空,昌北国际机场,南郊机场,KHN,MIG,17:10,取消,19:25,取消,取消,2h15m,KHN,MIG,绵阳,南昌,2020-03-30
AQ1063,九元航空,昌北国际机场,中川机场,KHN,LHW,08:40,取消,11:20,取消,取消,2h40m,KHN,LHW,兰州,南昌,2020-03-30
A67141,红土航空,昌北国际机场,中川机场,KHN,LHW,12:50,取消,15:30,取消,取消,2h40m,KHN,LHW,兰州,南昌,2020-03-30
MU2326,东方航空,昌北国际机场,中川机场,KHN,LHW,21:35,21:28,00:05+1,23:45,到达,2h17m,KHN,LHW,兰州,南昌,2020-03-30
9C6254,春秋航空,昌北国际机场,中川机场,KHN,LHW,22:55,22:42,01:25+1,00:51+1,到达,2h9m,KHN,LHW,兰州,南昌,2020-03-30
MF7062,厦门航空,美兰国际机场,正定国际机场,HAK,SJW,13:25,13:33,16:55,16:37,到达,3h4m,HAK,SJW,石家庄,海口,2020-03-30
NS3288,河北航空,美兰国际机场,正定国际机场,HAK,SJW,13:25,13:33,16:55,16:37,到达,3h4m,HAK,SJW,石家庄,海口,2020-03-30
ZH3056,深圳航空,美兰国际机场,正定国际机场,HAK,SJW,14:40,14:42,18:05,17:48,到达,3h6m,HAK,SJW,石家庄,海口,2020-03-30
CA4840,中国国航,美兰国际机场,正定国际机场,HAK,SJW,14:40,14:42,18:05,17:48,到达,3h6m,HAK,SJW,石家庄,海口,2020-03-30
SC4840,山东航空,美兰国际机场,正定国际机场,HAK,SJW,14:40,14:42,18:05,17:48,到达,3h6m,HAK,SJW,石家庄,海口,2020-03-30
MF7060,厦门航空,美兰国际机场,正定国际机场,HAK,SJW,18:20,取消,21:55,取消,取消,3h35m,HAK,SJW,石家庄,海口,2020-03-30
NS3286,河北航空,美兰国际机场,正定国际机场,HAK,SJW,18:20,取消,21:55,取消,取消,3h35m,HAK,SJW,石家庄,海口,2020-03-30
KY8747,昆明航空,兴东国际机场,滨海国际机场,NTG,TSN,09:30,取消,11:25,取消,取消,1h55m,NTG,TSN,天津,南通,2020-03-30
ZH8747,深圳航空,兴东国际机场,滨海国际机场,NTG,TSN,09:30,取消,11:25,取消,取消,1h55m,NTG,TSN,天津,南通,2020-03-30
HO5040,吉祥航空,兴东国际机场,滨海国际机场,NTG,TSN,09:30,取消,11:25,取消,取消,1h55m,NTG,TSN,天津,南通,2020-03-30
CA3537,中国国航,兴东国际机场,滨海国际机场,NTG,TSN,09:30,取消,11:25,取消,取消,1h55m,NTG,TSN,天津,南通,2020-03-30
TV6519,西藏航空,兴东国际机场,滨海国际机场,NTG,TSN,09:30,取消,11:25,取消,取消,1h55m,NTG,TSN,天津,南通,2020-03-30
FU6559,福州航空,长乐国际机场,新舟机场,FOC,ZYI,08:15,取消,12:15,取消,取消,4h0m,FOC,ZYI,遵义,福州,2020-03-30
EU2240,成都航空,长乐国际机场,茅台机场,FOC,WMT,19:50,19:48,22:30,22:20,到达,2h32m,FOC,ZYI,遵义,福州,2020-03-30
G52859,华夏航空,白塔国际机场,成吉思汗机场,HET,NZL,14:00,取消,16:00,取消,取消,2h0m,HET,NZL,扎兰屯,呼和浩特,2020-03-30
8L9701,祥鹏航空,长水国际机场,南郊机场,KMG,MIG,08:15,08:17,09:55,09:32,到达,1h15m,KMG,MIG,绵阳,昆明,2020-03-30
QF3629,澳洲航空,白云国际机场,高崎国际机场,CAN,XMN,07:15,取消,08:30,取消,取消,1h15m,CAN,XMN,厦门,广州,2020-03-30
CZ3723,南方航空,白云国际机场,高崎国际机场,CAN,XMN,07:15,取消,08:30,取消,取消,1h15m,CAN,XMN,厦门,广州,2020-03-30
NS8306,河北航空,白云国际机场,高崎国际机场,CAN,XMN,09:35,取消,10:55,取消,取消,1h20m,CAN,XMN,厦门,广州,2020-03-30
CZ5110,南方航空,白云国际机场,高崎国际机场,CAN,XMN,09:35,取消,10:55,取消,取消,1h20m,CAN,XMN,厦门,广州,2020-03-30
MF8306,厦门航空,白云国际机场,高崎国际机场,CAN,XMN,09:35,取消,10:55,取消,取消,1h20m,CAN,XMN,厦门,广州,2020-03-30
MF8312,厦门航空,白云国际机场,高崎国际机场,CAN,XMN,11:25,取消,12:45,取消,取消,1h20m,CAN,XMN,厦门,广州,2020-03-30
CZ5112,南方航空,白云国际机场,高崎国际机场,CAN,XMN,11:25,取消,12:45,取消,取消,1h20m,CAN,XMN,厦门,广州,2020-03-30
NS8312,河北航空,白云国际机场,高崎国际机场,CAN,XMN,11:25,取消,12:45,取消,取消,1h20m,CAN,XMN,厦门,广州,2020-03-30
MF1380,厦门航空,白云国际机场,高崎国际机场,CAN,XMN,12:10,取消,13:30,取消,取消,1h20m,CAN,XMN,厦门,广州,2020-03-30
CZ3741,南方航空,白云国际机场,高崎国际机场,CAN,XMN,12:10,取消,13:30,取消,取消,1h20m,CAN,XMN,厦门,广州,2020-03-30
QF3631,澳洲航空,白云国际机场,高崎国际机场,CAN,XMN,14:00,取消,15:20,取消,取消,1h20m,CAN,XMN,厦门,广州,2020-03-30
MF1460,厦门航空,白云国际机场,高崎国际机场,CAN,XMN,14:00,取消,15:20,取消,取消,1h20m,CAN,XMN,厦门,广州,2020-03-30
CZ3879,南方航空,白云国际机场,高崎国际机场,CAN,XMN,14:00,取消,15:20,取消,取消,1h20m,CAN,XMN,厦门,广州,2020-03-30
CZ5156,南方航空,白云国际机场,高崎国际机场,CAN,XMN,15:30,15:45,16:55,16:35,到达,0h50m,CAN,XMN,厦门,广州,2020-03-30
MF8374,厦门航空,白云国际机场,高崎国际机场,CAN,XMN,15:30,15:45,16:55,16:35,到达,0h50m,CAN,XMN,厦门,广州,2020-03-30
NS8374,河北航空,白云国际机场,高崎国际机场,CAN,XMN,15:30,15:45,16:55,16:35,到达,0h50m,CAN,XMN,厦门,广州,2020-03-30
ZH4416,深圳航空,大理机场,双流国际机场,DLU,CTU,08:35,08:18,10:10,09:23,到达,1h5m,DLU,CTU,成都,大理,2020-03-30
CA4416,中国国航,大理机场,双流国际机场,DLU,CTU,08:35,08:18,10:10,09:23,到达,1h5m,DLU,CTU,成都,大理,2020-03-30
SC4416,山东航空,大理机场,双流国际机场,DLU,CTU,08:35,08:18,10:10,09:23,到达,1h5m,DLU,CTU,成都,大理,2020-03-30
MU5777,东方航空,大理机场,双流国际机场,DLU,CTU,11:15,11:13,12:45,12:17,到达,1h4m,DLU,CTU,成都,大理,2020-03-30
CZ8804,南方航空,大理机场,双流国际机场,DLU,CTU,12:20,12:15,13:50,13:21,到达,1h6m,DLU,CTU,成都,大理,2020-03-30
MU5755,东方航空,大理机场,双流国际机场,DLU,CTU,16:20,取消,17:55,取消,取消,1h35m,DLU,CTU,成都,大理,2020-03-30
ZH3966,深圳航空,大理机场,双流国际机场,DLU,CTU,21:30,21:24,23:10,22:30,到达,1h6m,DLU,CTU,成都,大理,2020-03-30
CA3974,中国国航,大理机场,双流国际机场,DLU,CTU,21:30,21:24,23:10,22:30,到达,1h6m,DLU,CTU,成都,大理,2020-03-30
TV9916,西藏航空,大理机场,双流国际机场,DLU,CTU,21:30,21:24,23:10,22:30,到达,1h6m,DLU,CTU,成都,大理,2020-03-30
8L9557,祥鹏航空,长水国际机场,太平国际机场,KMG,HRB,06:30,取消,12:25,取消,取消,5h55m,KMG,HRB,哈尔滨,昆明,2020-03-30
3U8847,四川航空,长水国际机场,太平国际机场,KMG,HRB,07:30,取消,13:55,取消,取消,6h25m,KMG,HRB,哈尔滨,昆明,2020-03-30
ZH3881,深圳航空,长水国际机场,太平国际机场,KMG,HRB,07:30,取消,13:55,取消,取消,6h25m,KMG,HRB,哈尔滨,昆明,2020-03-30
CZ9633,南方航空,长水国际机场,太平国际机场,KMG,HRB,07:30,取消,13:55,取消,取消,6h25m,KMG,HRB,哈尔滨,昆明,2020-03-30
DR6551,瑞丽航空,长水国际机场,太平国际机场,KMG,HRB,07:50,08:02,15:15,14:52,到达,6h50m,KMG,HRB,哈尔滨,昆明,2020-03-30
MU5821,东方航空,长水国际机场,太平国际机场,KMG,HRB,08:25,取消,14:40,取消,取消,6h15m,KMG,HRB,哈尔滨,昆明,2020-03-30
3U8853,四川航空,长水国际机场,太平国际机场,KMG,HRB,15:30,15:36,21:50,21:17,到达,5h41m,KMG,HRB,哈尔滨,昆明,2020-03-30
MU4621,东方航空,长水国际机场,太平国际机场,KMG,HRB,15:30,15:36,21:50,21:17,到达,5h41m,KMG,HRB,哈尔滨,昆明,2020-03-30
KY8906,昆明航空,昌北国际机场,平潭机场,KHN,HUZ,15:20,取消,17:00,取消,取消,1h40m,KHN,HUZ,惠州,南昌,2020-03-30
CA3326,中国国航,昌北国际机场,平潭机场,KHN,HUZ,15:20,取消,17:00,取消,取消,1h40m,KHN,HUZ,惠州,南昌,2020-03-30
ZH8906,深圳航空,昌北国际机场,平潭机场,KHN,HUZ,15:20,取消,17:00,取消,取消,1h40m,KHN,HUZ,惠州,南昌,2020-03-30
HO5003,吉祥航空,昌北国际机场,平潭机场,KHN,HUZ,15:20,取消,17:00,取消,取消,1h40m,KHN,HUZ,惠州,南昌,2020-03-30
CZ3271,南方航空,两江国际机场,桃仙国际机场,KWL,SHE,09:30,取消,14:50,取消,取消,5h20m,KWL,SHE,沈阳,桂林,2020-03-30
CZ6361,南方航空,两江国际机场,桃仙国际机场,KWL,SHE,10:55,取消,14:10,取消,取消,3h15m,KWL,SHE,沈阳,桂林,2020-03-30
QW6014,青岛航空,两江国际机场,桃仙国际机场,KWL,SHE,18:00,17:52,23:15,22:41,到达,4h49m,KWL,SHE,沈阳,桂林,2020-03-30
MF8349,厦门航空,长乐国际机场,美兰国际机场,FOC,HAK,07:30,07:44,09:50,09:33,到达,1h49m,FOC,HAK,海口,福州,2020-03-30
NS8349,河北航空,长乐国际机场,美兰国际机场,FOC,HAK,07:30,07:44,09:50,09:33,到达,1h49m,FOC,HAK,海口,福州,2020-03-30
GS6534,天津航空,长乐国际机场,美兰国际机场,FOC,HAK,14:10,取消,16:25,取消,取消,2h15m,FOC,HAK,海口,福州,2020-03-30
FU6531,福州航空,长乐国际机场,美兰国际机场,FOC,HAK,19:15,19:22,21:30,21:11,到达,1h49m,FOC,HAK,海口,福州,2020-03-30
BK3043,奥凯航空,黄花国际机场,银川河东国际机场,CSX,INC,12:05,12:12,14:40,14:16,到达,2h4m,CSX,INC,银川,长沙,2020-03-30
MF8235,厦门航空,黄花国际机场,银川河东国际机场,CSX,INC,12:45,12:32,15:20,14:40,到达,2h8m,CSX,INC,银川,长沙,2020-03-30
3U4035,四川航空,黄花国际机场,银川河东国际机场,CSX,INC,12:45,12:32,15:20,14:40,到达,2h8m,CSX,INC,银川,长沙,2020-03-30
NS8235,河北航空,黄花国际机场,银川河东国际机场,CSX,INC,12:45,12:32,15:20,14:40,到达,2h8m,CSX,INC,银川,长沙,2020-03-30
ZH1460,深圳航空,五粮液机场,首都国际机场,YBP,PEK,19:55,取消,22:50,取消,取消,2h55m,YBP,BJS,北京,宜宾,2020-03-30
CA1460,中国国航,五粮液机场,首都国际机场,YBP,PEK,19:55,取消,22:50,取消,取消,2h55m,YBP,BJS,北京,宜宾,2020-03-30
AQ1026,九元航空,美兰国际机场,白云国际机场,HAK,CAN,00:05,取消,01:20,取消,取消,1h15m,HAK,CAN,广州,海口,2020-03-30
CZ6773,南方航空,美兰国际机场,白云国际机场,HAK,CAN,06:55,取消,08:10,取消,取消,1h15m,HAK,CAN,广州,海口,2020-03-30
