航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
MF8338,厦门航空,天河国际机场,高崎国际机场,WUH,XMN,13:00,取消,14:45,取消,取消,1h45m,WUH,XMN,厦门,武汉,2020-03-29
CZ6939,南方航空,天河国际机场,高崎国际机场,WUH,XMN,13:35,取消,15:25,取消,取消,1h50m,WUH,XMN,厦门,武汉,2020-03-29
MF8488,厦门航空,天河国际机场,高崎国际机场,WUH,XMN,15:20,取消,17:00,取消,取消,1h40m,WUH,XMN,厦门,武汉,2020-03-29
MU2437,东方航空,天河国际机场,高崎国际机场,WUH,XMN,16:45,取消,18:25,取消,取消,1h40m,WUH,XMN,厦门,武汉,2020-03-29
MF8398,厦门航空,天河国际机场,高崎国际机场,WUH,XMN,18:50,取消,20:30,取消,取消,1h40m,WUH,XMN,厦门,武汉,2020-03-29
MF8238,厦门航空,天河国际机场,高崎国际机场,WUH,XMN,22:15,取消,23:50,取消,取消,1h35m,WUH,XMN,厦门,武汉,2020-03-29
3U2514,四川航空,甘州机场,中川机场,YZY,LHW,12:25,12:30,13:15,13:10,到达,0h40m,YZY,LHW,兰州,张掖,2020-03-29
EU2272,成都航空,甘州机场,中川机场,YZY,LHW,12:25,12:30,13:15,13:10,到达,0h40m,YZY,LHW,兰州,张掖,2020-03-29
CZ3206,南方航空,甘州机场,中川机场,YZY,LHW,14:55,取消,15:50,取消,计划,0h55m,YZY,LHW,兰州,张掖,2020-03-29
3U5033,四川航空,双流国际机场,中川机场,CTU,LHW,07:40,取消,09:00,取消,取消,1h20m,CTU,LHW,兰州,成都,2020-03-29
G58546,华夏航空,双流国际机场,中川机场,CTU,LHW,07:40,取消,09:00,取消,取消,1h20m,CTU,LHW,兰州,成都,2020-03-29
MU2471,东方航空,双流国际机场,中川机场,CTU,LHW,07:40,取消,09:00,取消,取消,1h20m,CTU,LHW,兰州,成都,2020-03-29
3U8569,四川航空,双流国际机场,中川机场,CTU,LHW,07:55,取消,09:25,取消,取消,1h30m,CTU,LHW,兰州,成都,2020-03-29
MU3989,东方航空,双流国际机场,中川机场,CTU,LHW,07:55,取消,09:25,取消,取消,1h30m,CTU,LHW,兰州,成都,2020-03-29
G58706,华夏航空,双流国际机场,中川机场,CTU,LHW,07:55,取消,09:25,取消,取消,1h30m,CTU,LHW,兰州,成都,2020-03-29
3U2513,四川航空,双流国际机场,中川机场,CTU,LHW,08:15,08:32,09:45,09:33,到达,1h1m,CTU,LHW,兰州,成都,2020-03-29
EU2271,成都航空,双流国际机场,中川机场,CTU,LHW,08:15,08:32,09:45,09:33,到达,1h1m,CTU,LHW,兰州,成都,2020-03-29
EU7012,成都航空,双流国际机场,中川机场,CTU,LHW,13:45,13:54,15:10,14:56,到达,1h2m,CTU,LHW,兰州,成都,2020-03-29
G58694,华夏航空,双流国际机场,中川机场,CTU,LHW,13:45,13:54,15:10,14:56,到达,1h2m,CTU,LHW,兰州,成都,2020-03-29
MU3916,东方航空,双流国际机场,中川机场,CTU,LHW,13:45,13:54,15:10,14:56,到达,1h2m,CTU,LHW,兰州,成都,2020-03-29
3U8062,四川航空,双流国际机场,中川机场,CTU,LHW,13:45,13:54,15:10,14:56,到达,1h2m,CTU,LHW,兰州,成都,2020-03-29
CZ4906,南方航空,双流国际机场,中川机场,CTU,LHW,13:45,13:54,15:10,14:56,到达,1h2m,CTU,LHW,兰州,成都,2020-03-29
MU2414,东方航空,双流国际机场,中川机场,CTU,LHW,17:45,取消,19:20,取消,取消,1h35m,CTU,LHW,兰州,成都,2020-03-29
ZH4207,深圳航空,双流国际机场,中川机场,CTU,LHW,19:00,19:04,20:25,20:11,到达,1h7m,CTU,LHW,兰州,成都,2020-03-29
CA4207,中国国航,双流国际机场,中川机场,CTU,LHW,19:00,19:04,20:25,20:11,到达,1h7m,CTU,LHW,兰州,成都,2020-03-29
G58151,华夏航空,双流国际机场,中川机场,CTU,LHW,19:00,19:04,20:25,20:11,到达,1h7m,CTU,LHW,兰州,成都,2020-03-29
CZ3722,南方航空,榆阳机场,黄花国际机场,UYN,CSX,13:00,取消,17:10,取消,取消,4h10m,UYN,CSX,长沙,榆林,2020-03-29
HU7045,海南航空,美兰国际机场,周水子国际机场,HAK,DLC,08:10,08:17,13:45,13:18,到达,5h1m,HAK,DLC,大连,海口,2020-03-29
CZ6977,南方航空,美兰国际机场,周水子国际机场,HAK,DLC,09:55,取消,15:45,取消,取消,5h50m,HAK,DLC,大连,海口,2020-03-29
CZ6190,南方航空,美兰国际机场,周水子国际机场,HAK,DLC,14:00,取消,19:50,取消,取消,5h50m,HAK,DLC,大连,海口,2020-03-29
CZ6338,南方航空,美兰国际机场,周水子国际机场,HAK,DLC,14:05,14:05,19:45,19:19,到达,5h14m,HAK,DLC,大连,海口,2020-03-29
ZH4824,深圳航空,美兰国际机场,周水子国际机场,HAK,DLC,15:25,取消,20:55,取消,取消,5h30m,HAK,DLC,大连,海口,2020-03-29
SC8942,山东航空,美兰国际机场,周水子国际机场,HAK,DLC,15:25,取消,20:55,取消,取消,5h30m,HAK,DLC,大连,海口,2020-03-29
CA8942,中国国航,美兰国际机场,周水子国际机场,HAK,DLC,15:25,取消,20:55,取消,取消,5h30m,HAK,DLC,大连,海口,2020-03-29
CA1120,中国国航,云冈机场,首都国际机场,DAT,PEK,08:45,取消,09:50,取消,取消,1h5m,DAT,BJS,北京,大同,2020-03-29
ZH1120,深圳航空,云冈机场,首都国际机场,DAT,PEK,08:45,取消,09:50,取消,取消,1h5m,DAT,BJS,北京,大同,2020-03-29
MF8635,厦门航空,两江国际机场,三义机场,KWL,LJG,10:55,11:00,12:55,12:48,到达,1h48m,KWL,LJG,丽江,桂林,2020-03-29
NS8635,河北航空,两江国际机场,三义机场,KWL,LJG,10:55,11:00,12:55,12:48,到达,1h48m,KWL,LJG,丽江,桂林,2020-03-29
KN5917,中国联合航空,大兴国际机场,冠豸山机场,PKX,LCX,09:10,09:10,11:55,11:40,到达,2h30m,BJS,LCX,龙岩,北京,2020-03-29
MU3509,东方航空,大兴国际机场,冠豸山机场,PKX,LCX,09:10,09:10,11:55,11:40,到达,2h30m,BJS,LCX,龙岩,北京,2020-03-29
HU7357,海南航空,美兰国际机场,观音机场,HAK,XUZ,08:45,08:47,11:35,11:17,到达,2h30m,HAK,XUZ,徐州,海口,2020-03-29
GX8949,北部湾航空,美兰国际机场,观音机场,HAK,XUZ,17:50,取消,20:50,取消,取消,3h0m,HAK,XUZ,徐州,海口,2020-03-29
MU5323,东方航空,武宿国际机场,银川河东国际机场,TYN,INC,07:30,取消,08:50,取消,取消,1h20m,TYN,INC,银川,太原,2020-03-29
MU5507,东方航空,武宿国际机场,银川河东国际机场,TYN,INC,10:55,取消,12:25,取消,取消,1h30m,TYN,INC,银川,太原,2020-03-29
GS7916,天津航空,呼伦贝尔东山国际机场,玉龙机场,HLD,CIF,13:05,取消,14:55,取消,取消,1h50m,HLD,CIF,赤峰,海拉尔,2020-03-29
MU5942,东方航空,大理机场,长水国际机场,DLU,KMG,10:15,取消,11:20,取消,取消,1h5m,DLU,KMG,昆明,大理,2020-03-29
8L9762,祥鹏航空,大理机场,长水国际机场,DLU,KMG,18:50,18:43,22:20,21:44,到达,3h1m,DLU,KMG,昆明,大理,2020-03-29
8L9926,祥鹏航空,大理机场,长水国际机场,DLU,KMG,19:45,取消,20:45,取消,取消,1h0m,DLU,KMG,昆明,大理,2020-03-29
CZ6648,南方航空,栎社国际机场,天河国际机场,NGB,WUH,13:50,取消,15:30,取消,取消,1h40m,NGB,WUH,武汉,宁波,2020-03-29
CZ3838,南方航空,栎社国际机场,天河国际机场,NGB,WUH,16:45,取消,18:30,取消,取消,1h45m,NGB,WUH,武汉,宁波,2020-03-29
MF1143,厦门航空,天河国际机场,宝安国际机场,WUH,SZX,08:05,取消,10:05,取消,取消,2h0m,WUH,SZX,深圳,武汉,2020-03-29
CZ3357,南方航空,天河国际机场,宝安国际机场,WUH,SZX,08:05,取消,10:05,取消,取消,2h0m,WUH,SZX,深圳,武汉,2020-03-29
CZ6638,南方航空,天河国际机场,宝安国际机场,WUH,SZX,12:35,取消,14:35,取消,取消,2h0m,WUH,SZX,深圳,武汉,2020-03-29
MF1657,厦门航空,天河国际机场,宝安国际机场,WUH,SZX,12:35,取消,14:35,取消,取消,2h0m,WUH,SZX,深圳,武汉,2020-03-29
MU3319,东方航空,天河国际机场,宝安国际机场,WUH,SZX,15:55,取消,18:00,取消,取消,2h5m,WUH,SZX,深圳,武汉,2020-03-29
MF1141,厦门航空,天河国际机场,宝安国际机场,WUH,SZX,15:55,取消,18:00,取消,取消,2h5m,WUH,SZX,深圳,武汉,2020-03-29
CZ3355,南方航空,天河国际机场,宝安国际机场,WUH,SZX,15:55,取消,18:00,取消,取消,2h5m,WUH,SZX,深圳,武汉,2020-03-29
CZ3912,南方航空,天河国际机场,宝安国际机场,WUH,SZX,23:20,取消,01:20+1,取消,取消,2h0m,WUH,SZX,深圳,武汉,2020-03-29
JR1571,幸福航空,太平国际机场,长白山机场,HRB,NBS,10:55,取消,15:40,取消,取消,4h45m,HRB,NBS,白山,哈尔滨,2020-03-29
KN5701,中国联合航空,大兴国际机场,南岳机场,PKX,HNY,09:00,取消,11:50,取消,取消,2h50m,BJS,HNY,衡阳,北京,2020-03-29
MU3667,东方航空,大兴国际机场,南岳机场,PKX,HNY,09:00,取消,11:50,取消,取消,2h50m,BJS,HNY,衡阳,北京,2020-03-29
CA1852,中国国航,路桥机场,首都国际机场,HYN,PEK,11:20,取消,14:10,取消,取消,2h50m,HYN,BJS,北京,台州,2020-03-29
ZH1852,深圳航空,路桥机场,首都国际机场,HYN,PEK,11:20,取消,14:10,取消,取消,2h50m,HYN,BJS,北京,台州,2020-03-29
MU5809,东方航空,驼峰机场,长水国际机场,TCZ,KMG,10:10,10:06,11:15,11:01,到达,0h55m,TCZ,KMG,昆明,腾冲,2020-03-29
8L9954,祥鹏航空,驼峰机场,长水国际机场,TCZ,KMG,10:25,取消,11:25,取消,取消,1h0m,TCZ,KMG,昆明,腾冲,2020-03-29
CA5724,中国国航,驼峰机场,长水国际机场,TCZ,KMG,12:55,12:58,14:05,13:48,到达,0h50m,TCZ,KMG,昆明,腾冲,2020-03-29
KY8304,昆明航空,驼峰机场,长水国际机场,TCZ,KMG,12:55,12:58,14:05,13:48,到达,0h50m,TCZ,KMG,昆明,腾冲,2020-03-29
ZH5304,深圳航空,驼峰机场,长水国际机场,TCZ,KMG,12:55,12:58,14:05,13:48,到达,0h50m,TCZ,KMG,昆明,腾冲,2020-03-29
8L9950,祥鹏航空,驼峰机场,长水国际机场,TCZ,KMG,13:10,13:03,14:15,13:53,到达,0h50m,TCZ,KMG,昆明,腾冲,2020-03-29
8L9952,祥鹏航空,驼峰机场,长水国际机场,TCZ,KMG,14:55,14:54,16:00,15:44,到达,0h50m,TCZ,KMG,昆明,腾冲,2020-03-29
ZH3138,深圳航空,驼峰机场,长水国际机场,TCZ,KMG,16:00,取消,17:00,取消,取消,1h0m,TCZ,KMG,昆明,腾冲,2020-03-29
CA5738,中国国航,驼峰机场,长水国际机场,TCZ,KMG,16:00,取消,17:00,取消,取消,1h0m,TCZ,KMG,昆明,腾冲,2020-03-29
KY8238,昆明航空,驼峰机场,长水国际机场,TCZ,KMG,16:00,取消,17:00,取消,取消,1h0m,TCZ,KMG,昆明,腾冲,2020-03-29
CA5702,中国国航,驼峰机场,长水国际机场,TCZ,KMG,20:10,取消,21:20,取消,取消,1h10m,TCZ,KMG,昆明,腾冲,2020-03-29
ZH5302,深圳航空,驼峰机场,长水国际机场,TCZ,KMG,20:10,取消,21:20,取消,取消,1h10m,TCZ,KMG,昆明,腾冲,2020-03-29
KY8302,昆明航空,驼峰机场,长水国际机场,TCZ,KMG,20:10,取消,21:20,取消,取消,1h10m,TCZ,KMG,昆明,腾冲,2020-03-29
MU5952,东方航空,驼峰机场,长水国际机场,TCZ,KMG,21:10,取消,22:10,取消,取消,1h0m,TCZ,KMG,昆明,腾冲,2020-03-29
MU5990,东方航空,驼峰机场,长水国际机场,TCZ,KMG,21:30,21:19,22:35,22:08,到达,0h49m,TCZ,KMG,昆明,腾冲,2020-03-29
ZH3140,深圳航空,驼峰机场,长水国际机场,TCZ,KMG,21:45,取消,22:45,取消,取消,1h0m,TCZ,KMG,昆明,腾冲,2020-03-29
KY8240,昆明航空,驼峰机场,长水国际机场,TCZ,KMG,21:45,取消,22:45,取消,取消,1h0m,TCZ,KMG,昆明,腾冲,2020-03-29
CA5740,中国国航,驼峰机场,长水国际机场,TCZ,KMG,21:45,取消,22:45,取消,取消,1h0m,TCZ,KMG,昆明,腾冲,2020-03-29
CZ3487,南方航空,长水国际机场,三义机场,KMG,LJG,00:00,20:17,00:00,20:55,到达,0h38m,KMG,LJG,丽江,昆明,2020-03-29
MF1219,厦门航空,长水国际机场,三义机场,KMG,LJG,00:00,20:17,00:00,20:55,到达,0h38m,KMG,LJG,丽江,昆明,2020-03-29
CZ9421,南方航空,长水国际机场,三义机场,KMG,LJG,08:00,取消,09:00,取消,取消,1h0m,KMG,LJG,丽江,昆明,2020-03-29
3U5181,四川航空,长水国际机场,三义机场,KMG,LJG,08:00,取消,09:00,取消,取消,1h0m,KMG,LJG,丽江,昆明,2020-03-29
MU5921,东方航空,长水国际机场,三义机场,KMG,LJG,08:00,取消,09:00,取消,取消,1h0m,KMG,LJG,丽江,昆明,2020-03-29
MU5925,东方航空,长水国际机场,三义机场,KMG,LJG,14:25,14:24,15:30,15:08,到达,0h44m,KMG,LJG,丽江,昆明,2020-03-29
3U5185,四川航空,长水国际机场,三义机场,KMG,LJG,14:25,14:24,15:30,15:08,到达,0h44m,KMG,LJG,丽江,昆明,2020-03-29
ZH5351,深圳航空,长水国际机场,三义机场,KMG,LJG,22:15,取消,23:15,取消,取消,1h0m,KMG,LJG,丽江,昆明,2020-03-29
CA5759,中国国航,长水国际机场,三义机场,KMG,LJG,22:15,取消,23:15,取消,取消,1h0m,KMG,LJG,丽江,昆明,2020-03-29
KY8351,昆明航空,长水国际机场,三义机场,KMG,LJG,22:15,取消,23:15,取消,取消,1h0m,KMG,LJG,丽江,昆明,2020-03-29
FU6675,福州航空,咸阳国际机场,晋江机场,XIY,JJN,07:15,07:24,11:30,11:08,到达,3h44m,SIA,JJN,泉州,西安,2020-03-29
MF5007,厦门航空,咸阳国际机场,晋江机场,XIY,JJN,07:25,取消,12:30,取消,取消,5h5m,SIA,JJN,泉州,西安,2020-03-29
3U8131,四川航空,咸阳国际机场,晋江机场,XIY,JJN,07:25,取消,12:30,取消,取消,5h5m,SIA,JJN,泉州,西安,2020-03-29
SC7039,山东航空,咸阳国际机场,晋江机场,XIY,JJN,07:25,取消,12:30,取消,取消,5h5m,SIA,JJN,泉州,西安,2020-03-29
HO5082,吉祥航空,咸阳国际机场,晋江机场,XIY,JJN,15:05,15:08,17:45,17:21,到达,2h13m,SIA,JJN,泉州,西安,2020-03-29
KY9263,昆明航空,咸阳国际机场,晋江机场,XIY,JJN,15:05,15:08,17:45,17:21,到达,2h13m,SIA,JJN,泉州,西安,2020-03-29
TV6687,西藏航空,咸阳国际机场,晋江机场,XIY,JJN,15:05,15:08,17:45,17:21,到达,2h13m,SIA,JJN,泉州,西安,2020-03-29
CA3455,中国国航,咸阳国际机场,晋江机场,XIY,JJN,15:05,15:08,17:45,17:21,到达,2h13m,SIA,JJN,泉州,西安,2020-03-29
ZH9263,深圳航空,咸阳国际机场,晋江机场,XIY,JJN,15:05,15:08,17:45,17:21,到达,2h13m,SIA,JJN,泉州,西安,2020-03-29
TV6537,西藏航空,咸阳国际机场,晋江机场,XIY,JJN,22:25,取消,01:05+1,取消,取消,2h40m,SIA,JJN,泉州,西安,2020-03-29
KY9261,昆明航空,咸阳国际机场,晋江机场,XIY,JJN,22:25,取消,01:05+1,取消,取消,2h40m,SIA,JJN,泉州,西安,2020-03-29
ZH9261,深圳航空,咸阳国际机场,晋江机场,XIY,JJN,22:25,取消,01:05+1,取消,取消,2h40m,SIA,JJN,泉州,西安,2020-03-29
CA3653,中国国航,咸阳国际机场,晋江机场,XIY,JJN,22:25,取消,01:05+1,取消,取消,2h40m,SIA,JJN,泉州,西安,2020-03-29
HO5080,吉祥航空,咸阳国际机场,晋江机场,XIY,JJN,22:25,取消,01:05+1,取消,取消,2h40m,SIA,JJN,泉州,西安,2020-03-29
FM9220,上海航空,地窝堡国际机场,虹桥国际机场,URC,SHA,09:05,取消,13:40,取消,取消,4h35m,URC,SHA,上海,乌鲁木齐,2020-03-29
MU9220,东方航空,地窝堡国际机场,虹桥国际机场,URC,SHA,09:05,取消,13:40,取消,取消,4h35m,URC,SHA,上海,乌鲁木齐,2020-03-29
MU3291,东方航空,地窝堡国际机场,虹桥国际机场,URC,SHA,09:30,09:27,14:20,13:55,到达,4h28m,URC,SHA,上海,乌鲁木齐,2020-03-29
CZ6981,南方航空,地窝堡国际机场,虹桥国际机场,URC,SHA,09:30,09:27,14:20,13:55,到达,4h28m,URC,SHA,上海,乌鲁木齐,2020-03-29
CZ6995,南方航空,地窝堡国际机场,浦东国际机场,URC,PVG,10:20,取消,15:10,取消,取消,4h50m,URC,SHA,上海,乌鲁木齐,2020-03-29
CZ6995,南方航空,地窝堡国际机场,虹桥国际机场,URC,SHA,10:20,取消,15:10,取消,取消,4h50m,URC,SHA,上海,乌鲁木齐,2020-03-29
CZ6973,南方航空,地窝堡国际机场,虹桥国际机场,URC,SHA,11:10,11:13,16:05,15:39,到达,4h26m,URC,SHA,上海,乌鲁木齐,2020-03-29
CZ6997,南方航空,地窝堡国际机场,虹桥国际机场,URC,SHA,15:50,16:12,20:50,20:38,到达,4h26m,URC,SHA,上海,乌鲁木齐,2020-03-29
MU5700,东方航空,地窝堡国际机场,浦东国际机场,URC,PVG,16:20,16:48,21:00,21:12,到达,4h24m,URC,SHA,上海,乌鲁木齐,2020-03-29
QF4070,澳洲航空,地窝堡国际机场,浦东国际机场,URC,PVG,16:20,16:48,21:00,21:12,到达,4h24m,URC,SHA,上海,乌鲁木齐,2020-03-29
MU4816,东方航空,地窝堡国际机场,虹桥国际机场,URC,SHA,16:55,17:02,21:30,21:25,到达,4h23m,URC,SHA,上海,乌鲁木齐,2020-03-29
HO1256,吉祥航空,地窝堡国际机场,虹桥国际机场,URC,SHA,16:55,17:02,21:30,21:25,到达,4h23m,URC,SHA,上海,乌鲁木齐,2020-03-29
9C8846,春秋航空,地窝堡国际机场,虹桥国际机场,URC,SHA,17:05,17:14,23:45,23:48,到达,6h34m,URC,SHA,上海,乌鲁木齐,2020-03-29
HU7852,海南航空,地窝堡国际机场,虹桥国际机场,URC,SHA,18:00,17:56,22:50,22:29,到达,4h33m,URC,SHA,上海,乌鲁木齐,2020-03-29
Y87514,金鹏航空,地窝堡国际机场,浦东国际机场,URC,PVG,18:15,取消,01:00+1,取消,取消,6h45m,URC,SHA,上海,乌鲁木齐,2020-03-29
MU5634,东方航空,地窝堡国际机场,虹桥国际机场,URC,SHA,19:05,取消,23:50,取消,取消,4h45m,URC,SHA,上海,乌鲁木齐,2020-03-29
9C8866,春秋航空,地窝堡国际机场,虹桥国际机场,URC,SHA,19:20,取消,23:50,取消,取消,4h30m,URC,SHA,上海,乌鲁木齐,2020-03-29
G58540,华夏航空,武宿国际机场,萧山国际机场,TYN,HGH,08:45,08:54,10:40,10:50,到达,1h56m,TYN,HGH,杭州,太原,2020-03-29
MU5235,东方航空,武宿国际机场,萧山国际机场,TYN,HGH,08:45,08:54,10:40,10:50,到达,1h56m,TYN,HGH,杭州,太原,2020-03-29
GJ8678,长龙航空,武宿国际机场,萧山国际机场,TYN,HGH,12:15,12:09,15:55,15:39,到达,3h30m,TYN,HGH,杭州,太原,2020-03-29
GJ8972,长龙航空,武宿国际机场,萧山国际机场,TYN,HGH,15:25,15:35,17:30,17:31,到达,1h56m,TYN,HGH,杭州,太原,2020-03-29
MU5241,东方航空,武宿国际机场,萧山国际机场,TYN,HGH,17:05,取消,19:10,取消,取消,2h5m,TYN,HGH,杭州,太原,2020-03-29
G58700,华夏航空,武宿国际机场,萧山国际机场,TYN,HGH,19:40,取消,21:45,取消,取消,2h5m,TYN,HGH,杭州,太原,2020-03-29
MF5096,厦门航空,武宿国际机场,萧山国际机场,TYN,HGH,19:40,取消,21:45,取消,取消,2h5m,TYN,HGH,杭州,太原,2020-03-29
3U8876,四川航空,武宿国际机场,萧山国际机场,TYN,HGH,19:40,取消,21:45,取消,取消,2h5m,TYN,HGH,杭州,太原,2020-03-29
HU7643,海南航空,武宿国际机场,萧山国际机场,TYN,HGH,21:25,取消,23:45,取消,取消,2h20m,TYN,HGH,杭州,太原,2020-03-29
MU4126,东方航空,武宿国际机场,萧山国际机场,TYN,HGH,21:45,取消,23:50,取消,取消,2h5m,TYN,HGH,杭州,太原,2020-03-29
MF8174,厦门航空,武宿国际机场,萧山国际机场,TYN,HGH,21:45,取消,23:50,取消,取消,2h5m,TYN,HGH,杭州,太原,2020-03-29
NS8174,河北航空,武宿国际机场,萧山国际机场,TYN,HGH,21:45,取消,23:50,取消,取消,2h5m,TYN,HGH,杭州,太原,2020-03-29
CZ5075,南方航空,武宿国际机场,萧山国际机场,TYN,HGH,21:45,取消,23:50,取消,取消,2h5m,TYN,HGH,杭州,太原,2020-03-29
3U4022,四川航空,武宿国际机场,萧山国际机场,TYN,HGH,21:45,取消,23:50,取消,取消,2h5m,TYN,HGH,杭州,太原,2020-03-29
G58647,华夏航空,咸阳国际机场,青山机场,XIY,XIC,09:50,10:02,11:55,12:16,到达,2h14m,SIA,XIC,西昌,西安,2020-03-29
3U8176,四川航空,咸阳国际机场,青山机场,XIY,XIC,09:50,10:02,11:55,12:16,到达,2h14m,SIA,XIC,西昌,西安,2020-03-29
MU3946,东方航空,文山普者黑机场,双流国际机场,WNH,CTU,21:10,20:57,22:55,22:20,到达,1h23m,WNH,CTU,成都,文山,2020-03-29
3U8230,四川航空,文山普者黑机场,双流国际机场,WNH,CTU,21:10,20:57,22:55,22:20,到达,1h23m,WNH,CTU,成都,文山,2020-03-29
3U5198,四川航空,保山机场,长水国际机场,BSD,KMG,08:45,08:37,09:50,09:27,到达,0h50m,BSD,KMG,昆明,保山,2020-03-29
MU5988,东方航空,保山机场,长水国际机场,BSD,KMG,08:45,08:37,09:50,09:27,到达,0h50m,BSD,KMG,昆明,保山,2020-03-29
CA5793,中国国航,保山机场,长水国际机场,BSD,KMG,10:50,10:52,11:50,11:41,到达,0h49m,BSD,KMG,昆明,保山,2020-03-29
ZH5425,深圳航空,保山机场,长水国际机场,BSD,KMG,10:50,10:52,11:50,11:41,到达,0h49m,BSD,KMG,昆明,保山,2020-03-29
KY3025,昆明航空,保山机场,长水国际机场,BSD,KMG,10:50,10:52,11:50,11:41,到达,0h49m,BSD,KMG,昆明,保山,2020-03-29
MU5739,东方航空,保山机场,长水国际机场,BSD,KMG,11:20,11:24,12:25,12:09,到达,0h45m,BSD,KMG,昆明,保山,2020-03-29
CZ9457,南方航空,保山机场,长水国际机场,BSD,KMG,11:20,11:24,12:25,12:09,到达,0h45m,BSD,KMG,昆明,保山,2020-03-29
8L9944,祥鹏航空,保山机场,长水国际机场,BSD,KMG,13:15,14:28,14:20,15:24,到达,0h56m,BSD,KMG,昆明,保山,2020-03-29
MU5986,东方航空,保山机场,长水国际机场,BSD,KMG,16:55,18:05,18:05,18:53,到达,0h48m,BSD,KMG,昆明,保山,2020-03-29
3U5196,四川航空,保山机场,长水国际机场,BSD,KMG,16:55,18:05,18:05,18:53,到达,0h48m,BSD,KMG,昆明,保山,2020-03-29
CZ9412,南方航空,保山机场,长水国际机场,BSD,KMG,16:55,18:05,18:05,18:53,到达,0h48m,BSD,KMG,昆明,保山,2020-03-29
3U5192,四川航空,保山机场,长水国际机场,BSD,KMG,19:10,取消,20:15,取消,取消,1h5m,BSD,KMG,昆明,保山,2020-03-29
MU5982,东方航空,保山机场,长水国际机场,BSD,KMG,19:10,取消,20:15,取消,取消,1h5m,BSD,KMG,昆明,保山,2020-03-29
MU5818,东方航空,保山机场,长水国际机场,BSD,KMG,22:50,取消,23:50,取消,取消,1h0m,BSD,KMG,昆明,保山,2020-03-29
ZH5334,深圳航空,保山机场,长水国际机场,BSD,KMG,23:35,23:21,00:35+1,00:17+1,到达,0h56m,BSD,KMG,昆明,保山,2020-03-29
KY8334,昆明航空,保山机场,长水国际机场,BSD,KMG,23:35,23:21,00:35+1,00:17+1,到达,0h56m,BSD,KMG,昆明,保山,2020-03-29
3U4017,四川航空,长乐国际机场,太平国际机场,FOC,HRB,11:30,11:33,17:10,16:36,到达,5h3m,FOC,HRB,哈尔滨,福州,2020-03-29
NS6067,河北航空,长乐国际机场,太平国际机场,FOC,HRB,11:30,11:33,17:10,16:36,到达,5h3m,FOC,HRB,哈尔滨,福州,2020-03-29
MF8067,厦门航空,长乐国际机场,太平国际机场,FOC,HRB,11:30,11:33,17:10,16:36,到达,5h3m,FOC,HRB,哈尔滨,福州,2020-03-29
FU6634,福州航空,长乐国际机场,太平国际机场,FOC,HRB,17:20,17:20,23:10,22:46,到达,5h26m,FOC,HRB,哈尔滨,福州,2020-03-29
MF5028,厦门航空,长乐国际机场,太平国际机场,FOC,HRB,17:45,取消,23:05,取消,取消,5h20m,FOC,HRB,哈尔滨,福州,2020-03-29
ZH3540,深圳航空,长乐国际机场,太平国际机场,FOC,HRB,17:45,取消,23:05,取消,取消,5h20m,FOC,HRB,哈尔滨,福州,2020-03-29
3U8326,四川航空,长乐国际机场,太平国际机场,FOC,HRB,17:45,取消,23:05,取消,取消,5h20m,FOC,HRB,哈尔滨,福州,2020-03-29
FU6556,福州航空,长乐国际机场,太平国际机场,FOC,HRB,19:45,取消,01:40+1,取消,取消,5h55m,FOC,HRB,哈尔滨,福州,2020-03-29
MU5800,东方航空,周水子国际机场,北郊机场,DLC,LYA,19:35,19:38,21:35,21:17,到达,1h39m,DLC,LYA,洛阳,大连,2020-03-29
CZ9661,南方航空,青山机场,双流国际机场,XIC,CTU,13:40,13:37,14:55,14:27,到达,0h50m,XIC,CTU,成都,西昌,2020-03-29
3U8895,四川航空,青山机场,双流国际机场,XIC,CTU,13:40,13:37,14:55,14:27,到达,0h50m,XIC,CTU,成都,西昌,2020-03-29
ZH3887,深圳航空,青山机场,双流国际机场,XIC,CTU,13:40,13:37,14:55,14:27,到达,0h50m,XIC,CTU,成都,西昌,2020-03-29
ZH4591,深圳航空,青山机场,双流国际机场,XIC,CTU,16:50,16:45,18:05,17:43,到达,0h58m,XIC,CTU,成都,西昌,2020-03-29
CA4591,中国国航,青山机场,双流国际机场,XIC,CTU,16:50,16:45,18:05,17:43,到达,0h58m,XIC,CTU,成都,西昌,2020-03-29
QW6038,青岛航空,青山机场,双流国际机场,XIC,CTU,21:20,21:17,22:25,22:07,到达,0h50m,XIC,CTU,成都,西昌,2020-03-29
HU7674,海南航空,太平国际机场,通辽机场,HRB,TGO,12:45,取消,14:10,取消,取消,1h25m,HRB,TGO,通辽,哈尔滨,2020-03-29
CZ8636,南方航空,南洋机场,宝安国际机场,YNZ,SZX,19:45,19:34,22:20,21:39,到达,2h5m,YNZ,SZX,深圳,盐城,2020-03-29
DZ6268,东海航空,南洋机场,宝安国际机场,YNZ,SZX,22:20,22:17,01:00+1,00:27+1,到达,2h10m,YNZ,SZX,深圳,盐城,2020-03-29
9C8510,春秋航空,南洋机场,宝安国际机场,YNZ,SZX,22:55,22:39,01:25+1,00:44+1,到达,2h5m,YNZ,SZX,深圳,盐城,2020-03-29
