航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
GJ8663,长龙航空,黄花国际机场,兴义机场,CSX,ACX,15:35,15:29,17:35,17:20,到达,1h51m,CSX,ACX,兴义,长沙,2020-03-31
CA6506,中国国航,香港国际机场,江北国际机场,HKG,CKG,13:35,取消,16:00,取消,取消,2h25m,HKG,CKG,重庆,香港,2020-03-31
CX5840,国泰航空,香港国际机场,江北国际机场,HKG,CKG,13:35,取消,16:00,取消,取消,2h25m,HKG,CKG,重庆,香港,2020-03-31
KA840,国泰港龙航空,香港国际机场,江北国际机场,HKG,CKG,13:35,取消,16:00,取消,取消,2h25m,HKG,CKG,重庆,香港,2020-03-31
CX6130,国泰航空,香港国际机场,江北国际机场,HKG,CKG,18:25,取消,21:00,取消,取消,2h35m,HKG,CKG,重庆,香港,2020-03-31
KA1420,国泰港龙航空,香港国际机场,江北国际机场,HKG,CKG,18:25,取消,21:00,取消,取消,2h35m,HKG,CKG,重庆,香港,2020-03-31
CA420,中国国航,香港国际机场,江北国际机场,HKG,CKG,18:25,取消,21:00,取消,取消,2h35m,HKG,CKG,重庆,香港,2020-03-31
HU8202,海南航空,香港国际机场,江北国际机场,HKG,CKG,20:55,取消,23:45,取消,取消,2h50m,HKG,CKG,重庆,香港,2020-03-31
HX496,香港航空,香港国际机场,江北国际机场,HKG,CKG,20:55,取消,23:45,取消,取消,2h50m,HKG,CKG,重庆,香港,2020-03-31
CZ4942,南方航空,米林机场,江北国际机场,LZY,CKG,10:50,10:49,12:55,12:39,到达,1h50m,LZY,CKG,重庆,林芝,2020-03-31
3U8440,四川航空,米林机场,江北国际机场,LZY,CKG,10:50,10:49,12:55,12:39,到达,1h50m,LZY,CKG,重庆,林芝,2020-03-31
MU3966,东方航空,米林机场,江北国际机场,LZY,CKG,10:50,10:49,12:55,12:39,到达,1h50m,LZY,CKG,重庆,林芝,2020-03-31
G58636,华夏航空,米林机场,江北国际机场,LZY,CKG,10:50,10:49,12:55,12:39,到达,1h50m,LZY,CKG,重庆,林芝,2020-03-31
SC7044,山东航空,米林机场,江北国际机场,LZY,CKG,10:50,10:49,12:55,12:39,到达,1h50m,LZY,CKG,重庆,林芝,2020-03-31
3U8857,四川航空,新郑国际机场,龙嘉国际机场,CGO,CGQ,10:10,取消,12:50,取消,取消,2h40m,CGO,CGQ,长春,郑州,2020-03-31
CA5743,中国国航,新郑国际机场,龙嘉国际机场,CGO,CGQ,13:10,取消,15:50,取消,取消,2h40m,CGO,CGQ,长春,郑州,2020-03-31
KY8243,昆明航空,新郑国际机场,龙嘉国际机场,CGO,CGQ,13:10,取消,15:50,取消,取消,2h40m,CGO,CGQ,长春,郑州,2020-03-31
QW6018,青岛航空,新郑国际机场,龙嘉国际机场,CGO,CGQ,20:10,20:11,22:50,22:22,到达,2h11m,CGO,CGQ,长春,郑州,2020-03-31
SC4921,山东航空,禄口国际机场,东郊机场,NKG,JMU,16:00,16:18,20:35,20:20,到达,4h2m,NKG,JMU,佳木斯,南京,2020-03-31
CA4921,中国国航,禄口国际机场,东郊机场,NKG,JMU,16:00,16:18,20:35,20:20,到达,4h2m,NKG,JMU,佳木斯,南京,2020-03-31
UQ2545,乌鲁木齐航空,喀什机场,新郑国际机场,KHG,CGO,07:30,07:21,13:55,13:28,到达,6h7m,KHG,CGO,郑州,喀什,2020-03-31
CZ6693,南方航空,喀什机场,新郑国际机场,KHG,CGO,18:40,18:26,00:55+1,00:21+1,到达,5h55m,KHG,CGO,郑州,喀什,2020-03-31
HO3904,吉祥航空,禄口国际机场,凤凰国际机场,NKG,SYX,10:30,10:38,13:40,13:33,到达,2h55m,NKG,SYX,三亚,南京,2020-03-31
MU9791,东方航空,禄口国际机场,凤凰国际机场,NKG,SYX,10:30,10:38,13:40,13:33,到达,2h55m,NKG,SYX,三亚,南京,2020-03-31
CZ6624,南方航空,禄口国际机场,凤凰国际机场,NKG,SYX,12:15,12:23,15:20,15:11,到达,2h48m,NKG,SYX,三亚,南京,2020-03-31
MU2893,东方航空,禄口国际机场,凤凰国际机场,NKG,SYX,14:45,取消,18:00,取消,取消,3h15m,NKG,SYX,三亚,南京,2020-03-31
MU2727,东方航空,禄口国际机场,凤凰国际机场,NKG,SYX,15:15,取消,18:30,取消,取消,3h15m,NKG,SYX,三亚,南京,2020-03-31
HO3902,吉祥航空,禄口国际机场,凤凰国际机场,NKG,SYX,15:15,取消,18:30,取消,取消,3h15m,NKG,SYX,三亚,南京,2020-03-31
HO1711,吉祥航空,禄口国际机场,凤凰国际机场,NKG,SYX,15:30,15:35,18:45,18:23,到达,2h48m,NKG,SYX,三亚,南京,2020-03-31
MU4839,东方航空,禄口国际机场,凤凰国际机场,NKG,SYX,15:30,15:35,18:45,18:23,到达,2h48m,NKG,SYX,三亚,南京,2020-03-31
EU7131,成都航空,禄口国际机场,凤凰国际机场,NKG,SYX,15:30,15:35,18:45,18:23,到达,2h48m,NKG,SYX,三亚,南京,2020-03-31
ZH5055,深圳航空,禄口国际机场,凤凰国际机场,NKG,SYX,15:30,15:35,18:45,18:23,到达,2h48m,NKG,SYX,三亚,南京,2020-03-31
CZ6668,南方航空,禄口国际机场,凤凰国际机场,NKG,SYX,20:35,20:25,23:45,23:07,到达,2h42m,NKG,SYX,三亚,南京,2020-03-31
HU7772,海南航空,禄口国际机场,凤凰国际机场,NKG,SYX,21:40,21:35,01:00+1,00:19+1,到达,2h44m,NKG,SYX,三亚,南京,2020-03-31
G52753,华夏航空,白塔国际机场,加格达奇机场,HET,JGD,07:20,取消,11:20,取消,取消,4h0m,HET,JGD,加格达奇,呼和浩特,2020-03-31
G54383,华夏航空,库尔勒机场,伊宁机场,KRL,YIN,17:30,17:27,19:50,19:35,到达,2h8m,KRL,YIN,伊宁,库尔勒,2020-03-31
SC3724,山东航空,库尔勒机场,伊宁机场,KRL,YIN,17:30,17:27,19:50,19:35,到达,2h8m,KRL,YIN,伊宁,库尔勒,2020-03-31
MU6653,东方航空,库尔勒机场,伊宁机场,KRL,YIN,19:30,19:19,20:55,20:29,到达,1h10m,KRL,YIN,伊宁,库尔勒,2020-03-31
G54827,华夏航空,库尔勒机场,伊宁机场,KRL,YIN,19:30,19:19,20:55,20:29,到达,1h10m,KRL,YIN,伊宁,库尔勒,2020-03-31
SC3733,山东航空,库尔勒机场,伊宁机场,KRL,YIN,19:30,19:19,20:55,20:29,到达,1h10m,KRL,YIN,伊宁,库尔勒,2020-03-31
CZ6971,南方航空,伊宁机场,禄口国际机场,YIN,NKG,10:00,09:52,16:45,16:21,到达,6h29m,YIN,NKG,南京,伊宁,2020-03-31
MU9902,东方航空,东郊机场,遥墙国际机场,JMU,TNA,16:35,16:28,19:20,19:10,到达,2h42m,JMU,TNA,济南,佳木斯,2020-03-31
KY9997,昆明航空,白云国际机场,景德镇机场,CAN,JDZ,18:55,19:00,20:55,20:27,到达,1h27m,CAN,JDZ,景德镇,广州,2020-03-31
ZH9997,深圳航空,白云国际机场,景德镇机场,CAN,JDZ,18:55,19:00,20:55,20:27,到达,1h27m,CAN,JDZ,景德镇,广州,2020-03-31
NS8609,河北航空,黄花国际机场,江北国际机场,CSX,CKG,08:35,08:42,10:05,09:59,到达,1h17m,CSX,CKG,重庆,长沙,2020-03-31
MU8574,东方航空,黄花国际机场,江北国际机场,CSX,CKG,08:35,08:42,10:05,09:59,到达,1h17m,CSX,CKG,重庆,长沙,2020-03-31
MF8609,厦门航空,黄花国际机场,江北国际机场,CSX,CKG,08:35,08:42,10:05,09:59,到达,1h17m,CSX,CKG,重庆,长沙,2020-03-31
MF5114,厦门航空,黄花国际机场,江北国际机场,CSX,CKG,14:55,取消,16:40,取消,取消,1h45m,CSX,CKG,重庆,长沙,2020-03-31
CZ9666,南方航空,黄花国际机场,江北国际机场,CSX,CKG,14:55,取消,16:40,取消,取消,1h45m,CSX,CKG,重庆,长沙,2020-03-31
3U8908,四川航空,黄花国际机场,江北国际机场,CSX,CKG,14:55,取消,16:40,取消,取消,1h45m,CSX,CKG,重庆,长沙,2020-03-31
CZ2854,南方航空,黄花国际机场,江北国际机场,CSX,CKG,15:25,15:33,16:55,17:02,到达,1h29m,CSX,CKG,重庆,长沙,2020-03-31
3U2034,四川航空,黄花国际机场,江北国际机场,CSX,CKG,20:05,19:59,23:25,23:14,到达,3h15m,CSX,CKG,重庆,长沙,2020-03-31
G52764,华夏航空,黄花国际机场,江北国际机场,CSX,CKG,20:05,19:59,23:25,23:14,到达,3h15m,CSX,CKG,重庆,长沙,2020-03-31
SC7060,山东航空,黄花国际机场,江北国际机场,CSX,CKG,21:40,取消,23:25,取消,取消,1h45m,CSX,CKG,重庆,长沙,2020-03-31
3U8952,四川航空,黄花国际机场,江北国际机场,CSX,CKG,21:40,取消,23:25,取消,取消,1h45m,CSX,CKG,重庆,长沙,2020-03-31
MF5128,厦门航空,黄花国际机场,江北国际机场,CSX,CKG,21:40,取消,23:25,取消,取消,1h45m,CSX,CKG,重庆,长沙,2020-03-31
CZ9676,南方航空,黄花国际机场,江北国际机场,CSX,CKG,21:40,取消,23:25,取消,取消,1h45m,CSX,CKG,重庆,长沙,2020-03-31
KY3035,昆明航空,黄花国际机场,路桥机场,CSX,HYN,14:15,取消,15:50,取消,取消,1h35m,CSX,HYN,台州,长沙,2020-03-31
CZ6723,南方航空,黄花国际机场,路桥机场,CSX,HYN,16:50,16:52,18:35,18:10,到达,1h18m,CSX,HYN,台州,长沙,2020-03-31
CA1299,中国国航,哈密机场,花园机场,HMI,SHF,12:40,取消,14:15,取消,取消,1h35m,HMI,SHF,石河子,哈密,2020-03-31
ZH1299,深圳航空,哈密机场,花园机场,HMI,SHF,12:40,取消,14:15,取消,取消,1h35m,HMI,SHF,石河子,哈密,2020-03-31
MU9631,东方航空,太平国际机场,新桥国际机场,HRB,HFE,06:00,06:04,09:00,09:00,到达,2h56m,HRB,HFE,合肥,哈尔滨,2020-03-31
ZH3811,深圳航空,太平国际机场,新桥国际机场,HRB,HFE,07:00,取消,09:50,取消,取消,2h50m,HRB,HFE,合肥,哈尔滨,2020-03-31
MU3975,东方航空,太平国际机场,新桥国际机场,HRB,HFE,07:00,取消,09:50,取消,取消,2h50m,HRB,HFE,合肥,哈尔滨,2020-03-31
SC7049,山东航空,太平国际机场,新桥国际机场,HRB,HFE,07:00,取消,09:50,取消,取消,2h50m,HRB,HFE,合肥,哈尔滨,2020-03-31
CZ4957,南方航空,太平国际机场,新桥国际机场,HRB,HFE,07:00,取消,09:50,取消,取消,2h50m,HRB,HFE,合肥,哈尔滨,2020-03-31
3U8517,四川航空,太平国际机场,新桥国际机场,HRB,HFE,07:00,取消,09:50,取消,取消,2h50m,HRB,HFE,合肥,哈尔滨,2020-03-31
G58629,华夏航空,太平国际机场,新桥国际机场,HRB,HFE,07:00,取消,09:50,取消,取消,2h50m,HRB,HFE,合肥,哈尔滨,2020-03-31
LT4301,龙江航空,太平国际机场,新桥国际机场,HRB,HFE,08:45,08:39,12:00,11:33,到达,2h54m,HRB,HFE,合肥,哈尔滨,2020-03-31
CZ3666,南方航空,太平国际机场,新桥国际机场,HRB,HFE,16:20,16:30,19:30,19:31,到达,3h1m,HRB,HFE,合肥,哈尔滨,2020-03-31
GS6562,天津航空,吴圩国际机场,美兰国际机场,NNG,HAK,16:45,取消,18:00,取消,取消,1h15m,NNG,HAK,海口,南宁,2020-03-31
BK2796,奥凯航空,吴圩国际机场,美兰国际机场,NNG,HAK,19:50,取消,21:05,取消,取消,1h15m,NNG,HAK,海口,南宁,2020-03-31
GX8861,北部湾航空,吴圩国际机场,美兰国际机场,NNG,HAK,20:45,20:58,21:50,21:39,到达,0h41m,NNG,HAK,海口,南宁,2020-03-31
JD5394,首都航空,吴圩国际机场,美兰国际机场,NNG,HAK,22:45,取消,23:50,取消,取消,1h5m,NNG,HAK,海口,南宁,2020-03-31
G52903,华夏航空,张家口机场,太平国际机场,ZQZ,HRB,09:40,09:40,11:40,11:35,到达,1h55m,ZQZ,HRB,哈尔滨,张家口,2020-03-31
HO5001,吉祥航空,咸阳国际机场,平潭机场,XIY,HUZ,09:20,12:08,12:05,14:31,到达,2h23m,SIA,HUZ,惠州,西安,2020-03-31
TV6676,西藏航空,咸阳国际机场,平潭机场,XIY,HUZ,09:20,12:08,12:05,14:31,到达,2h23m,SIA,HUZ,惠州,西安,2020-03-31
3U4326,四川航空,咸阳国际机场,平潭机场,XIY,HUZ,09:20,12:08,12:05,14:31,到达,2h23m,SIA,HUZ,惠州,西安,2020-03-31
CA3810,中国国航,咸阳国际机场,平潭机场,XIY,HUZ,09:20,12:08,12:05,14:31,到达,2h23m,SIA,HUZ,惠州,西安,2020-03-31
ZH8902,深圳航空,咸阳国际机场,平潭机场,XIY,HUZ,09:20,12:08,12:05,14:31,到达,2h23m,SIA,HUZ,惠州,西安,2020-03-31
KY8902,昆明航空,咸阳国际机场,平潭机场,XIY,HUZ,09:20,12:08,12:05,14:31,到达,2h23m,SIA,HUZ,惠州,西安,2020-03-31
CA3911,中国国航,双流国际机场,贡嘎国际机场,CTU,LXA,06:00,06:13,08:30,08:18,到达,2h5m,CTU,LXA,拉萨,成都,2020-03-31
TV9803,西藏航空,双流国际机场,贡嘎国际机场,CTU,LXA,06:00,06:13,08:30,08:18,到达,2h5m,CTU,LXA,拉萨,成都,2020-03-31
SC6015,山东航空,双流国际机场,贡嘎国际机场,CTU,LXA,06:00,06:13,08:30,08:18,到达,2h5m,CTU,LXA,拉萨,成都,2020-03-31
ZH3903,深圳航空,双流国际机场,贡嘎国际机场,CTU,LXA,06:00,06:13,08:30,08:18,到达,2h5m,CTU,LXA,拉萨,成都,2020-03-31
GJ5007,长龙航空,双流国际机场,贡嘎国际机场,CTU,LXA,06:00,06:13,08:30,08:18,到达,2h5m,CTU,LXA,拉萨,成都,2020-03-31
ZH4403,深圳航空,双流国际机场,贡嘎国际机场,CTU,LXA,06:15,06:19,08:45,08:28,到达,2h9m,CTU,LXA,拉萨,成都,2020-03-31
CA4403,中国国航,双流国际机场,贡嘎国际机场,CTU,LXA,06:15,06:19,08:45,08:28,到达,2h9m,CTU,LXA,拉萨,成都,2020-03-31
SC4403,山东航空,双流国际机场,贡嘎国际机场,CTU,LXA,06:15,06:19,08:45,08:28,到达,2h9m,CTU,LXA,拉萨,成都,2020-03-31
EU2743,成都航空,双流国际机场,贡嘎国际机场,CTU,LXA,06:20,06:24,08:40,08:34,到达,2h10m,CTU,LXA,拉萨,成都,2020-03-31
HO3488,吉祥航空,双流国际机场,贡嘎国际机场,CTU,LXA,06:20,06:24,08:40,08:34,到达,2h10m,CTU,LXA,拉萨,成都,2020-03-31
3U8657,四川航空,双流国际机场,贡嘎国际机场,CTU,LXA,06:45,06:59,09:20,09:02,到达,2h3m,CTU,LXA,拉萨,成都,2020-03-31
MU4003,东方航空,双流国际机场,贡嘎国际机场,CTU,LXA,06:45,06:59,09:20,09:02,到达,2h3m,CTU,LXA,拉萨,成都,2020-03-31
CZ9689,南方航空,双流国际机场,贡嘎国际机场,CTU,LXA,06:45,06:59,09:20,09:02,到达,2h3m,CTU,LXA,拉萨,成都,2020-03-31
CA4401,中国国航,双流国际机场,贡嘎国际机场,CTU,LXA,07:20,07:29,09:45,09:33,到达,2h4m,CTU,LXA,拉萨,成都,2020-03-31
ZH4401,深圳航空,双流国际机场,贡嘎国际机场,CTU,LXA,07:20,07:29,09:45,09:33,到达,2h4m,CTU,LXA,拉萨,成都,2020-03-31
SC4401,山东航空,双流国际机场,贡嘎国际机场,CTU,LXA,07:20,07:29,09:45,09:33,到达,2h4m,CTU,LXA,拉萨,成都,2020-03-31
8L9675,祥鹏航空,双流国际机场,贡嘎国际机场,CTU,LXA,07:50,08:04,10:30,10:19,到达,2h15m,CTU,LXA,拉萨,成都,2020-03-31
MU4019,东方航空,双流国际机场,贡嘎国际机场,CTU,LXA,08:30,08:40,10:55,10:44,到达,2h4m,CTU,LXA,拉萨,成都,2020-03-31
3U8697,四川航空,双流国际机场,贡嘎国际机场,CTU,LXA,08:30,08:40,10:55,10:44,到达,2h4m,CTU,LXA,拉萨,成都,2020-03-31
CZ9695,南方航空,双流国际机场,贡嘎国际机场,CTU,LXA,08:30,08:40,10:55,10:44,到达,2h4m,CTU,LXA,拉萨,成都,2020-03-31
CA4025,中国国航,双流国际机场,贡嘎国际机场,CTU,LXA,10:15,11:42,14:55,15:13,到达,3h31m,CTU,LXA,拉萨,成都,2020-03-31
ZH4025,深圳航空,双流国际机场,贡嘎国际机场,CTU,LXA,10:15,11:42,14:55,15:13,到达,3h31m,CTU,LXA,拉萨,成都,2020-03-31
MU5825,东方航空,双流国际机场,贡嘎国际机场,CTU,LXA,10:35,10:49,13:10,12:49,到达,2h0m,CTU,LXA,拉萨,成都,2020-03-31
CA4441,中国国航,双流国际机场,贡嘎国际机场,CTU,LXA,11:15,11:22,13:40,13:33,到达,2h11m,CTU,LXA,拉萨,成都,2020-03-31
ZH4441,深圳航空,双流国际机场,贡嘎国际机场,CTU,LXA,11:15,11:22,13:40,13:33,到达,2h11m,CTU,LXA,拉萨,成都,2020-03-31
MU4017,东方航空,双流国际机场,贡嘎国际机场,CTU,LXA,11:25,11:51,14:15,13:57,到达,2h6m,CTU,LXA,拉萨,成都,2020-03-31
3U8695,四川航空,双流国际机场,贡嘎国际机场,CTU,LXA,11:25,11:51,14:15,13:57,到达,2h6m,CTU,LXA,拉萨,成都,2020-03-31
CZ9693,南方航空,双流国际机场,贡嘎国际机场,CTU,LXA,11:25,11:51,14:15,13:57,到达,2h6m,CTU,LXA,拉萨,成都,2020-03-31
SC4112,山东航空,双流国际机场,贡嘎国际机场,CTU,LXA,13:05,13:14,15:35,15:24,到达,2h10m,CTU,LXA,拉萨,成都,2020-03-31
CA4112,中国国航,双流国际机场,贡嘎国际机场,CTU,LXA,13:05,13:14,15:35,15:24,到达,2h10m,CTU,LXA,拉萨,成都,2020-03-31
ZH4112,深圳航空,双流国际机场,贡嘎国际机场,CTU,LXA,13:05,13:14,15:35,15:24,到达,2h10m,CTU,LXA,拉萨,成都,2020-03-31
ZH3982,深圳航空,双流国际机场,贡嘎国际机场,CTU,LXA,22:05,22:14,00:30+1,00:10+1,到达,1h56m,CTU,LXA,拉萨,成都,2020-03-31
TV9882,西藏航空,双流国际机场,贡嘎国际机场,CTU,LXA,22:05,22:14,00:30+1,00:10+1,到达,1h56m,CTU,LXA,拉萨,成都,2020-03-31
CA3966,中国国航,双流国际机场,贡嘎国际机场,CTU,LXA,22:05,22:14,00:30+1,00:10+1,到达,1h56m,CTU,LXA,拉萨,成都,2020-03-31
SC6056,山东航空,双流国际机场,贡嘎国际机场,CTU,LXA,22:05,22:14,00:30+1,00:10+1,到达,1h56m,CTU,LXA,拉萨,成都,2020-03-31
MU5509,东方航空,蓬莱国际机场,萨尔图机场,YNT,DQA,11:40,11:45,13:45,13:37,到达,1h52m,YNT,DQA,大庆,烟台,2020-03-31
3U8116,四川航空,夏河机场,双流国际机场,GXH,CTU,15:10,15:26,16:25,16:33,到达,1h7m,GXH,CTU,成都,夏河,2020-03-31
MU3924,东方航空,夏河机场,双流国际机场,GXH,CTU,15:10,15:26,16:25,16:33,到达,1h7m,GXH,CTU,成都,夏河,2020-03-31
8L9758,祥鹏航空,泸沽湖机场,龙洞堡国际机场,NLH,KWE,11:35,取消,12:55,取消,取消,1h20m,NLH,KWE,贵阳,宁蒗,2020-03-31
MU5749,东方航空,黄花国际机场,南洋机场,CSX,YNZ,16:10,16:16,18:00,17:43,到达,1h27m,CSX,YNZ,盐城,长沙,2020-03-31
CZ3919,南方航空,姜营机场,宝安国际机场,NNY,SZX,21:35,21:34,23:50,23:16,到达,1h42m,NNY,SZX,深圳,南阳,2020-03-31
DR6541,瑞丽航空,长水国际机场,苏南硕放国际机场,KMG,WUX,07:15,07:37,10:10,09:55,到达,2h18m,KMG,WUX,无锡,昆明,2020-03-31
MU2996,东方航空,长水国际机场,苏南硕放国际机场,KMG,WUX,08:20,取消,11:10,取消,取消,2h50m,KMG,WUX,无锡,昆明,2020-03-31
A67147,红土航空,长水国际机场,苏南硕放国际机场,KMG,WUX,09:10,09:38,12:10,11:55,到达,2h17m,KMG,WUX,无锡,昆明,2020-03-31
MU2976,东方航空,长水国际机场,苏南硕放国际机场,KMG,WUX,12:40,12:35,15:30,14:55,到达,2h20m,KMG,WUX,无锡,昆明,2020-03-31
3U8761,四川航空,长水国际机场,苏南硕放国际机场,KMG,WUX,18:50,取消,21:35,取消,取消,2h45m,KMG,WUX,无锡,昆明,2020-03-31
ZH3501,深圳航空,长水国际机场,苏南硕放国际机场,KMG,WUX,18:50,取消,21:35,取消,取消,2h45m,KMG,WUX,无锡,昆明,2020-03-31
MU4033,东方航空,长水国际机场,苏南硕放国际机场,KMG,WUX,18:50,取消,21:35,取消,取消,2h45m,KMG,WUX,无锡,昆明,2020-03-31
SC7095,山东航空,长水国际机场,苏南硕放国际机场,KMG,WUX,18:50,取消,21:35,取消,取消,2h45m,KMG,WUX,无锡,昆明,2020-03-31
MU2986,东方航空,长水国际机场,苏南硕放国际机场,KMG,WUX,19:15,19:16,22:15,21:31,到达,2h15m,KMG,WUX,无锡,昆明,2020-03-31
EU2763,成都航空,新桥国际机场,长乐国际机场,HFE,FOC,12:25,取消,13:55,取消,取消,1h30m,HFE,FOC,福州,合肥,2020-03-31
SC4683,山东航空,云冈机场,中川机场,DAT,LHW,09:55,取消,11:50,取消,取消,1h55m,DAT,LHW,兰州,大同,2020-03-31
CA4683,中国国航,云冈机场,中川机场,DAT,LHW,09:55,取消,11:50,取消,取消,1h55m,DAT,LHW,兰州,大同,2020-03-31
G58324,华夏航空,云冈机场,中川机场,DAT,LHW,09:55,取消,11:50,取消,取消,1h55m,DAT,LHW,兰州,大同,2020-03-31
JR1549,幸福航空,新桥国际机场,新郑国际机场,HFE,CGO,16:25,取消,17:50,取消,取消,1h25m,HFE,CGO,郑州,合肥,2020-03-31
MU5419,东方航空,武宿国际机场,长水国际机场,TYN,KMG,09:30,09:17,12:30,11:54,到达,2h37m,TYN,KMG,昆明,太原,2020-03-31
KY3001,昆明航空,武宿国际机场,长水国际机场,TYN,KMG,11:45,取消,14:50,取消,取消,3h5m,TYN,KMG,昆明,太原,2020-03-31
DR6530,瑞丽航空,武宿国际机场,长水国际机场,TYN,KMG,15:05,14:57,18:05,17:38,到达,2h41m,TYN,KMG,昆明,太原,2020-03-31
ZH3826,深圳航空,武宿国际机场,长水国际机场,TYN,KMG,19:00,取消,22:05,取消,取消,3h5m,TYN,KMG,昆明,太原,2020-03-31
3U8598,四川航空,武宿国际机场,长水国际机场,TYN,KMG,19:00,取消,22:05,取消,取消,3h5m,TYN,KMG,昆明,太原,2020-03-31
G58690,华夏航空,武宿国际机场,长水国际机场,TYN,KMG,20:00,取消,23:00,取消,取消,3h0m,TYN,KMG,昆明,太原,2020-03-31
3U8366,四川航空,武宿国际机场,长水国际机场,TYN,KMG,20:00,取消,23:00,取消,取消,3h0m,TYN,KMG,昆明,太原,2020-03-31
MU5389,东方航空,北郊机场,大兴国际机场,LYA,PKX,10:35,10:33,12:30,11:44,到达,1h11m,LYA,BJS,北京,洛阳,2020-03-31
MU5493,东方航空,江北国际机场,百色机场,CKG,AEB,13:50,13:54,15:40,15:11,到达,1h17m,CKG,AEB,百色,重庆,2020-03-31
HO3365,吉祥航空,萧山国际机场,关公机场,HGH,YCU,20:00,19:59,22:20,21:46,到达,1h47m,HGH,YCU,运城,杭州,2020-03-31
KY8152,昆明航空,萧山国际机场,关公机场,HGH,YCU,20:00,19:59,22:20,21:46,到达,1h47m,HGH,YCU,运城,杭州,2020-03-31
ZH8152,深圳航空,萧山国际机场,关公机场,HGH,YCU,20:00,19:59,22:20,21:46,到达,1h47m,HGH,YCU,运城,杭州,2020-03-31
CA3752,中国国航,萧山国际机场,关公机场,HGH,YCU,20:00,19:59,22:20,21:46,到达,1h47m,HGH,YCU,运城,杭州,2020-03-31
3U4302,四川航空,萧山国际机场,关公机场,HGH,YCU,20:00,19:59,22:20,21:46,到达,1h47m,HGH,YCU,运城,杭州,2020-03-31
TV6594,西藏航空,萧山国际机场,关公机场,HGH,YCU,20:00,19:59,22:20,21:46,到达,1h47m,HGH,YCU,运城,杭州,2020-03-31
DZ6290,东海航空,美兰国际机场,兴东国际机场,HAK,NTG,18:20,18:35,23:15,22:46,到达,4h11m,HAK,NTG,南通,海口,2020-03-31
NS3295,河北航空,高崎国际机场,曲阜机场,XMN,JNG,11:50,取消,14:10,取消,取消,2h20m,XMN,JNG,济宁,厦门,2020-03-31
MF7067,厦门航空,高崎国际机场,曲阜机场,XMN,JNG,11:50,取消,14:10,取消,取消,2h20m,XMN,JNG,济宁,厦门,2020-03-31
MU5518,东方航空,太平国际机场,流亭国际机场,HRB,TAO,08:20,08:08,10:35,10:17,到达,2h9m,HRB,TAO,青岛,哈尔滨,2020-03-31
CZ6235,南方航空,太平国际机场,流亭国际机场,HRB,TAO,12:00,11:49,14:25,13:44,到达,1h55m,HRB,TAO,青岛,哈尔滨,2020-03-31
MU2702,东方航空,太平国际机场,流亭国际机场,HRB,TAO,12:35,12:35,14:50,14:31,到达,1h56m,HRB,TAO,青岛,哈尔滨,2020-03-31
HU7276,海南航空,太平国际机场,流亭国际机场,HRB,TAO,16:15,取消,18:30,取消,取消,2h15m,HRB,TAO,青岛,哈尔滨,2020-03-31
3U4020,四川航空,太平国际机场,流亭国际机场,HRB,TAO,18:15,18:15,20:25,20:10,到达,1h55m,HRB,TAO,青岛,哈尔滨,2020-03-31
NS6098,河北航空,太平国际机场,流亭国际机场,HRB,TAO,18:15,18:15,20:25,20:10,到达,1h55m,HRB,TAO,青岛,哈尔滨,2020-03-31
CZ5035,南方航空,太平国际机场,流亭国际机场,HRB,TAO,18:15,18:15,20:25,20:10,到达,1h55m,HRB,TAO,青岛,哈尔滨,2020-03-31
MF8098,厦门航空,太平国际机场,流亭国际机场,HRB,TAO,18:15,18:15,20:25,20:10,到达,1h55m,HRB,TAO,青岛,哈尔滨,2020-03-31
QW9882,青岛航空,太平国际机场,流亭国际机场,HRB,TAO,22:00,21:51,00:25+1,23:48,到达,1h57m,HRB,TAO,青岛,哈尔滨,2020-03-31
ZH3040,深圳航空,太平国际机场,流亭国际机场,HRB,TAO,22:15,取消,00:40+1,取消,取消,2h25m,HRB,TAO,青岛,哈尔滨,2020-03-31
SC4632,山东航空,太平国际机场,流亭国际机场,HRB,TAO,22:15,取消,00:40+1,取消,取消,2h25m,HRB,TAO,青岛,哈尔滨,2020-03-31
CA4632,中国国航,太平国际机场,流亭国际机场,HRB,TAO,22:15,取消,00:40+1,取消,取消,2h25m,HRB,TAO,青岛,哈尔滨,2020-03-31
9C8607,春秋航空,虹桥国际机场,张家口机场,SHA,ZQZ,07:00,06:54,09:55,09:15,到达,2h21m,SHA,ZQZ,张家口,上海,2020-03-31
G54824,华夏航空,阿勒泰机场,库尔勒机场,AAT,KRL,16:50,16:44,18:15,17:53,到达,1h9m,AAT,KRL,库尔勒,阿勒泰,2020-03-31
DZ6312,东海航空,白塔国际机场,金湾机场,HET,ZUH,16:35,16:34,21:40,21:10,到达,4h36m,HET,ZUH,珠海,呼和浩特,2020-03-31
MF1448,厦门航空,天河国际机场,金湾机场,WUH,ZUH,08:15,取消,10:15,取消,取消,2h0m,WUH,ZUH,珠海,武汉,2020-03-31
CZ3845,南方航空,天河国际机场,金湾机场,WUH,ZUH,08:15,取消,10:15,取消,取消,2h0m,WUH,ZUH,珠海,武汉,2020-03-31
